game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
777794,2025-05-24,2025,MIL,2025-05-24 16:05:00,16,2,1,3,0,19,1,20,259,81.0,1,48,0.0208,0.0,59.1,15.1,51.3,993.1,0.0,16.4,10.2,312.3,NW,15.46,12.62,16.43
777776,2025-05-25,2025,MIL,2025-05-25 13:35:00,13,5,6,11,1,13,9,19,323,81.5,2,59,0.0339,0.0526,62.2,16.8,47.3,995.6,0.0,13.3,8.2,303.0,NW,13.05,11.43,13.08
777663,2025-06-03,2025,HOU,2025-06-03 18:40:00,18,0,3,3,2,17,2,9,247,82.1,4,44,0.0909,0.2222,72.8,22.7,57.0,992.0,0.0,7.9,4.9,165.7,S,-4.72,-2.28,-6.58
777648,2025-06-04,2025,HOU,2025-06-04 18:40:00,18,3,0,3,0,19,3,15,252,85.5,3,44,0.0682,0.0,78.5,25.8,63.7,991.6,0.0,7.2,4.5,191.2,S,-1.4,1.09,-3.72
777630,2025-06-05,2025,HOU,2025-06-05 18:40:00,18,2,8,10,2,23,6,15,261,85.0,3,46,0.0652,0.1333,70.1,21.2,92.0,989.5,2.8,3.6,2.2,49.8,NE,-1.64,-2.62,-0.46
777621,2025-06-06,2025,PHI,2025-06-06 18:40:00,18,5,4,9,2,18,7,18,299,80.2,5,50,0.1,0.1111,69.0,20.6,92.7,984.4,1.3,2.6,1.6,236.5,SW,1.45,2.1,0.63
777607,2025-06-07,2025,PHI,2025-06-07 16:05:00,16,2,1,3,2,13,3,9,227,84.2,2,45,0.0444,0.2222,75.6,24.2,55.3,982.4,0.0,9.5,5.9,10.0,N,2.06,-1.24,5.1
777595,2025-06-08,2025,PHI,2025-06-08 13:35:00,13,2,1,3,0,19,6,10,239,82.6,1,39,0.0256,0.0,70.9,21.6,84.3,977.5,4.0,14.1,8.8,195.1,S,-1.82,3.07,-6.49
777574,2025-06-09,2025,MIA,2025-06-09 18:40:00,18,10,3,13,1,15,7,23,285,83.5,5,59,0.0847,0.0435,68.3,20.2,90.3,981.4,0.2,7.8,4.8,209.7,SW,0.98,3.55,-1.72
777566,2025-06-10,2025,MIA,2025-06-10 18:40:00,18,2,3,5,3,15,1,14,254,85.7,3,53,0.0566,0.2143,68.1,20.0,60.3,988.1,0.0,8.7,5.4,295.7,NW,8.69,8.0,8.33
