game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
747013,2024-07-13,2024,NYY,2024-07-13 16:05:00,16,1,6,7,3,19,4,18,296,83.9,7,51,0.1373,0.1667,86.4,30.2,60.3,1016.6,0.1,5.5,3.4,134.0,SE,2.02,3.65,0.14
747009,2024-07-14,2024,NYY,2024-07-14 11:35:00,11,6,5,11,4,22,11,15,346,81.2,3,46,0.0652,0.2667,91.4,33.0,53.0,1014.8,0.0,8.1,5.1,173.0,S,7.08,8.02,5.28
747010,2024-07-26,2024,SD,2024-07-26 19:05:00,19,4,6,10,4,12,4,21,304,84.8,5,62,0.0806,0.1905,74.2,23.4,64.0,1017.4,0.0,6.3,3.9,209.2,SW,6.26,5.63,6.13
747006,2024-07-27,2024,SD,2024-07-27 16:05:00,16,4,9,13,2,19,4,21,309,84.4,7,57,0.1228,0.0952,83.4,28.6,39.7,1016.4,0.0,10.6,6.6,108.6,E,-0.71,2.94,-4.28
747008,2024-07-28,2024,SD,2024-07-28 13:35:00,13,8,6,14,1,20,11,19,349,81.6,2,48,0.0417,0.0526,86.2,30.1,37.3,1016.4,0.0,13.2,8.2,142.3,SE,6.58,10.11,2.26
747007,2024-07-29,2024,TOR,2024-07-29 15:05:00,15,11,5,16,4,15,8,26,328,83.6,9,59,0.1525,0.1538,86.7,30.4,59.7,1010.7,0.1,16.0,10.0,132.0,SE,5.35,10.2,-0.14
747039,2024-07-29,2024,TOR,2024-05-14 18:35:00,18,4,8,12,3,15,9,22,316,85.0,8,61,0.1311,0.1364,63.9,17.7,93.3,1010.1,1.4,13.6,8.4,161.0,S,10.16,12.62,6.47
747005,2024-07-30,2024,TOR,2024-07-30 18:35:00,18,6,2,8,2,16,8,16,298,81.6,1,48,0.0208,0.125,76.5,24.7,87.0,1010.2,1.5,8.4,5.2,162.0,S,6.41,7.9,4.15
747003,2024-07-31,2024,TOR,2024-07-31 12:35:00,12,10,4,14,3,17,11,20,320,82.3,3,55,0.0545,0.15,90.5,32.5,52.7,1010.8,0.0,7.9,4.9,219.3,SW,7.53,6.3,7.85
747004,2024-08-13,2024,WSH,2024-08-13 18:35:00,18,3,9,12,1,12,4,24,282,84.8,1,63,0.0159,0.0417,73.0,22.8,73.0,1015.4,0.0,5.0,3.1,159.1,S,3.61,4.56,2.22
747000,2024-08-14,2024,WSH,2024-08-14 18:35:00,18,4,1,5,1,12,8,12,264,80.1,2,48,0.0417,0.0833,75.4,24.1,63.7,1016.2,0.0,5.8,3.6,347.3,N,-4.74,-5.6,-3.31
747002,2024-08-15,2024,BOS,2024-08-15 18:35:00,18,5,1,6,3,18,2,15,265,81.6,6,45,0.1333,0.2,77.5,25.3,61.3,1015.6,0.0,6.1,3.8,123.1,SE,1.13,3.13,-1.0
747001,2024-08-16,2024,BOS,2024-08-16 19:05:00,19,10,12,22,5,20,11,31,373,84.3,7,65,0.1077,0.1613,77.5,25.3,63.3,1013.5,0.0,14.2,8.8,173.7,S,12.47,14.06,9.37
746997,2024-08-17,2024,BOS,2024-08-17 19:05:00,19,1,5,6,2,15,5,15,283,82.3,4,54,0.0741,0.1333,73.8,23.2,93.3,1009.8,0.0,8.5,5.3,125.3,SE,1.88,4.59,-1.06
746999,2024-08-18,2024,BOS,2024-08-18 13:35:00,13,4,2,6,3,16,3,14,279,81.8,4,49,0.0816,0.2143,80.8,27.1,75.3,1005.6,2.2,10.9,6.8,173.7,S,9.55,10.77,7.17
746998,2024-08-22,2024,HOU,2024-08-22 19:08:00,19,0,6,6,0,15,8,11,295,82.3,0,49,0.0,0.0,67.7,19.8,59.7,1021.7,0.0,5.2,3.2,232.2,SW,4.52,3.36,5.13
746995,2024-08-23,2024,HOU,2024-08-23 19:05:00,19,7,5,12,4,14,4,18,301,83.7,4,55,0.0727,0.2222,65.5,18.6,68.7,1023.1,0.0,8.4,5.2,206.3,SW,8.35,7.65,8.03
746996,2024-08-24,2024,HOU,2024-08-24 16:05:00,16,3,2,5,2,18,4,13,273,80.9,4,45,0.0889,0.1538,77.1,25.0,56.3,1020.8,0.0,11.9,7.4,144.0,SE,6.21,9.31,2.37
746994,2024-08-25,2024,HOU,2024-08-25 19:10:00,19,3,6,9,3,17,7,12,283,81.0,7,47,0.1489,0.25,72.1,22.3,67.0,1020.7,0.0,9.7,6.0,175.9,S,8.71,9.67,6.69
746992,2024-09-02,2024,CWS,2024-09-02 15:05:00,15,13,3,16,2,17,9,26,376,82.1,2,59,0.0339,0.0769,76.9,24.9,40.0,1016.2,0.0,16.6,10.3,346.3,N,-13.37,-15.91,-9.22
746991,2024-09-03,2024,CWS,2024-09-03 18:35:00,18,9,0,9,0,18,10,14,319,81.0,3,49,0.0612,0.0,67.5,19.7,53.0,1024.4,0.0,4.4,2.8,203.1,SW,4.43,4.15,4.18
