game_pk,game_date,season,home_team,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
634588,2021-04-05,2021,DET,MIN,2021-04-05 13:10:00,13.0,6,15,21,5,19,12,22,359,86.1,9,57,0.1579,0.2273,51.7,10.9,82.3,994.6,2.8,13.2,8.2,129.7,SE,-11.7,-13.11,-8.88
634552,2021-04-05,2021,LAA,HOU,2021-04-05 18:38:00,18.0,7,6,13,2,12,10,21,359,81.5,3,62,0.0484,0.0952,58.9,14.9,76.0,1006.8,0.0,10.0,6.2,196.1,S,8.73,9.85,6.56
634562,2021-04-05,2021,MIA,STL,2021-04-05 18:40:00,18.0,1,4,5,1,20,5,10,297,83.3,1,43,0.0233,0.1,70.9,21.6,52.7,1019.7,0.0,17.5,10.9,77.3,E,-14.33,-16.92,-10.01
634587,2021-04-05,2021,NYY,BAL,2021-04-05 18:35:00,18.0,7,0,7,2,23,9,11,273,81.6,2,39,0.0513,0.1818,55.6,13.1,35.0,1011.7,0.0,16.9,10.5,309.7,NW,7.9,2.31,12.55
634606,2021-04-05,2021,PHI,NYM,2021-04-05 19:05:00,19.0,5,3,8,0,19,7,17,284,84.2,3,47,0.0638,0.0,57.4,14.1,39.7,1014.0,0.0,11.4,7.1,332.6,NW,-7.34,-9.88,-3.91
634591,2021-04-05,2021,SD,SF,2021-04-05 19:10:00,19.0,2,3,5,3,14,6,17,310,80.9,7,57,0.1228,0.1765,57.9,14.4,85.0,1013.2,0.0,6.5,4.1,283.4,W,-1.51,-3.59,0.75
634551,2021-04-05,2021,SEA,CWS,2021-04-05 19:10:00,19.0,0,6,6,1,23,8,13,309,82.8,4,44,0.0909,0.0769,42.6,5.9,78.0,1020.0,0.0,8.4,5.2,47.7,NE,-8.36,-7.72,-7.99
634612,2021-04-05,2021,TEX,TOR,2021-04-05 15:05:00,15.0,2,6,8,2,22,5,12,298,82.4,1,41,0.0244,0.1667,75.6,24.2,44.0,993.7,0.0,21.8,13.5,188.3,S,11.16,16.89,4.08
634628,2021-04-06,2021,ATH,LAD,2021-04-06 18:40:00,18.0,1,5,6,3,17,4,16,274,84.6,5,51,0.098,0.1875,49.6,9.8,92.0,1018.5,0.0,15.0,9.3,252.0,W,13.39,10.25,14.92
634590,2021-04-06,2021,BOS,TB,2021-04-06 19:10:00,19.0,6,5,11,1,28,8,18,361,82.2,2,57,0.0351,0.0556,46.9,8.3,73.3,1013.0,0.0,5.6,3.5,133.4,SE,-0.16,1.76,-2.05
634559,2021-04-06,2021,CHC,MIL,2021-04-06 18:40:00,18.0,0,4,4,2,22,10,6,294,78.9,1,34,0.0294,0.3333,70.1,21.2,53.0,988.6,0.0,17.9,11.1,197.4,S,15.83,17.71,12.04
634530,2021-04-06,2021,CIN,PIT,2021-04-06 18:40:00,18.0,14,1,15,3,14,4,22,264,84.0,5,58,0.0862,0.1364,67.3,19.6,61.7,995.8,0.0,8.4,5.2,190.3,S,-1.77,1.14,-4.46
634619,2021-04-06,2021,COL,AZ,2021-04-06 18:40:00,18.0,8,10,18,7,23,7,22,421,80.6,5,78,0.0641,0.3182,38.9,3.8,91.0,837.4,2.0,12.1,7.5,357.5,N,-12.09,-11.54,-11.18
634603,2021-04-06,2021,DET,MIN,2021-04-06 13:10:00,13.0,4,3,7,2,27,8,19,385,80.9,2,50,0.04,0.1053,71.6,22.0,49.7,990.8,0.0,20.6,12.8,195.0,S,-16.32,-11.05,-19.61
634586,2021-04-06,2021,LAA,HOU,2021-04-06 13:07:00,13.0,2,4,6,4,21,3,14,275,81.5,5,45,0.1111,0.2857,72.3,22.4,42.3,1008.9,0.0,14.0,8.7,230.7,SW,13.93,12.62,13.56
634594,2021-04-06,2021,MIA,STL,2021-04-06 18:40:00,18.0,2,4,6,1,22,10,13,324,80.9,3,45,0.0667,0.0769,72.4,22.4,59.3,1018.5,0.0,14.7,9.1,93.0,E,-13.83,-14.67,-11.32
634599,2021-04-06,2021,NYY,BAL,2021-04-06 18:35:00,18.0,7,2,9,3,20,5,18,289,85.4,2,48,0.0417,0.1667,52.9,11.6,53.0,1012.5,0.0,9.3,5.8,4.4,N,-4.23,-6.82,-1.13
634608,2021-04-06,2021,PHI,NYM,2021-04-06 19:05:00,19.0,4,8,12,3,15,11,15,328,82.9,4,54,0.0741,0.2,53.0,11.7,60.7,1013.8,0.0,8.5,5.3,335.8,NW,-5.85,-7.62,-3.38
634529,2021-04-06,2021,SD,SF,2021-04-06 19:10:00,19.0,3,1,4,2,16,3,11,257,81.2,2,42,0.0476,0.1818,58.2,14.6,87.3,1016.7,0.0,8.1,5.0,312.8,NW,-5.51,-7.21,-3.14
634609,2021-04-06,2021,SEA,CWS,2021-04-06 19:10:00,19.0,4,10,14,3,25,9,19,353,80.2,4,49,0.0816,0.1579,45.9,7.7,79.0,1016.6,0.0,10.7,6.7,22.1,N,-9.88,-10.72,-7.86
634635,2021-04-06,2021,TEX,TOR,2021-04-06 19:05:00,19.0,7,4,11,6,15,3,17,258,84.8,5,51,0.098,0.3529,75.7,24.3,60.0,986.1,0.0,29.3,18.2,163.0,S,2.81,12.6,-7.33
634624,2021-04-06,2021,WSH,ATL,2021-04-06 16:05:00,16.0,6,5,11,5,20,7,17,303,83.5,6,48,0.125,0.2941,69.3,20.7,50.0,1012.1,0.0,3.2,2.0,133.5,SE,1.15,2.1,0.05
634567,2021-04-07,2021,ATH,LAD,2021-04-07 12:37:00,12.0,4,3,7,1,22,12,13,343,81.7,2,49,0.0408,0.0769,55.2,12.9,69.3,1021.9,0.0,21.5,13.3,252.0,W,19.13,14.64,21.31
634641,2021-04-07,2021,BOS,TB,2021-04-07 13:10:00,13.0,9,2,11,1,12,5,18,255,80.0,2,54,0.037,0.0556,52.2,11.2,72.3,1015.2,0.0,14.0,8.7,101.7,E,-7.67,-3.22,-11.2
634549,2021-04-07,2021,CHC,MIL,2021-04-07 13:20:00,13.0,2,4,6,3,22,5,11,296,79.7,2,50,0.04,0.2727,74.4,23.5,54.3,986.0,0.0,25.3,15.7,172.0,S,15.21,21.19,7.39
634570,2021-04-07,2021,CIN,PIT,2021-04-07 12:35:00,12.0,11,4,15,5,18,7,17,249,84.6,5,47,0.1064,0.2941,77.6,25.3,41.0,995.3,0.0,13.1,8.2,198.3,S,-0.95,3.58,-5.38
634589,2021-04-07,2021,CLE,KC,2021-04-07 13:10:00,13.0,4,2,6,3,25,7,12,276,85.8,4,37,0.1081,0.25,63.3,17.4,77.7,990.4,0.0,9.0,5.6,12.7,N,-8.81,-7.61,-8.96
634542,2021-04-07,2021,COL,AZ,2021-04-07 18:40:00,18.0,8,0,8,0,14,6,15,260,84.6,0,51,0.0,0.0,49.4,9.7,41.0,836.5,0.0,9.2,5.7,332.0,NW,-8.15,-9.14,-6.18
634598,2021-04-07,2021,DET,MIN,2021-04-07 13:10:00,13.0,2,3,5,1,21,1,15,238,84.1,3,42,0.0714,0.0667,75.7,24.3,44.7,990.9,0.0,10.8,6.7,163.4,S,-10.74,-9.72,-10.47
634585,2021-04-07,2021,MIA,STL,2021-04-07 16:10:00,16.0,0,7,7,2,18,9,11,306,82.3,6,45,0.1333,0.1818,75.1,24.0,50.0,1016.4,0.0,21.0,13.0,106.0,E,-20.83,-20.39,-18.76
634539,2021-04-07,2021,NYY,BAL,2021-04-07 18:35:00,18.0,3,4,7,2,27,4,17,361,80.2,5,55,0.0909,0.1176,53.4,11.9,60.3,1015.3,0.0,13.0,8.1,155.0,SE,-0.56,3.92,-4.97
634626,2021-04-07,2021,PHI,NYM,2021-04-07 16:05:00,16.0,8,2,10,3,19,6,20,321,78.2,6,53,0.1132,0.15,66.2,19.0,50.0,1013.8,0.0,6.6,4.1,157.0,SE,4.65,5.99,2.75
634563,2021-04-07,2021,SD,SF,2021-04-07 13:10:00,13.0,2,3,5,2,22,6,11,295,82.8,4,48,0.0833,0.1818,70.6,21.4,50.7,1016.1,0.0,18.0,11.2,290.3,W,-6.24,-11.63,-0.1
634592,2021-04-07,2021,SEA,CWS,2021-04-07 13:10:00,13.0,8,4,12,0,15,14,15,319,80.2,0,48,0.0,0.0,46.2,7.9,82.0,1016.5,0.8,25.7,16.0,196.7,S,22.65,25.46,17.11
634583,2021-04-07,2021,TEX,TOR,2021-04-07 13:05:00,13.0,2,1,3,2,20,1,17,234,83.4,2,47,0.0426,0.1176,78.1,25.6,16.7,988.9,0.0,29.7,18.5,304.7,NW,16.12,6.6,23.69
634527,2021-04-07,2021,WSH,ATL,2021-04-07 12:05:00,12.0,6,7,13,1,18,7,18,259,84.2,3,41,0.0732,0.0556,75.8,24.3,45.0,1012.3,0.0,4.4,2.7,332.3,NW,-2.79,-3.77,-1.48
634595,2021-04-07,2021,WSH,ATL,2021-04-05 16:05:00,16.0,0,2,2,1,16,6,5,222,83.1,2,30,0.0667,0.2,68.5,20.3,32.7,1013.7,0.0,7.8,4.8,300.3,NW,-1.06,-3.64,1.64
634544,2021-04-08,2021,BAL,BOS,2021-04-08 15:05:00,15.0,3,7,10,4,24,4,17,296,81.4,4,47,0.0851,0.2353,65.7,18.7,55.0,1015.0,0.0,14.0,8.7,131.6,SE,4.59,8.84,-0.21
634564,2021-04-08,2021,COL,AZ,2021-04-08 13:10:00,13.0,7,3,10,2,10,6,15,260,82.8,4,56,0.0714,0.1333,67.5,19.7,14.0,835.1,0.0,23.2,14.4,326.9,NW,-19.42,-22.57,-13.93
634565,2021-04-08,2021,CWS,KC,2021-04-08 15:10:00,15.0,6,0,6,2,16,5,15,264,82.7,2,48,0.0417,0.1333,56.4,13.5,91.7,977.7,2.6,18.1,11.2,110.6,E,-18.09,-17.2,-16.8
634546,2021-04-08,2021,HOU,ATH,2021-04-08 19:10:00,19.0,6,2,8,3,15,5,14,284,83.2,4,51,0.0784,0.2143,71.7,22.0,80.0,1005.0,0.0,15.4,9.6,144.0,SE,14.97,15.3,12.84
634550,2021-04-08,2021,MIN,SEA,2021-04-08 15:10:00,15.0,10,2,12,4,21,7,23,328,83.7,8,51,0.1569,0.1739,65.9,18.8,59.7,965.9,0.0,15.1,9.4,142.3,SE,-9.25,-4.6,-12.79
634584,2021-04-08,2021,NYM,MIA,2021-04-08 13:10:00,13.0,3,2,5,1,13,10,12,295,80.9,4,48,0.0833,0.0833,63.9,17.7,53.3,1018.2,0.0,13.7,8.5,196.7,S,13.63,13.28,12.33
634555,2021-04-08,2021,PIT,CHC,2021-04-08 13:35:00,13.0,2,4,6,3,17,7,18,266,83.2,6,51,0.1176,0.1667,76.3,24.6,40.0,983.4,0.0,18.9,11.7,145.0,SE,-15.94,-11.51,-18.45
634568,2021-04-08,2021,STL,MIL,2021-04-08 15:15:00,15.0,3,1,4,1,23,5,11,293,82.4,2,39,0.0513,0.0909,57.3,14.1,61.7,985.4,0.3,18.8,11.7,235.7,SW,18.47,16.17,18.55
634545,2021-04-08,2021,TOR,LAA,2021-04-08 19:07:00,19.0,5,7,12,3,25,6,18,353,80.0,4,58,0.069,0.1667,55.3,13.0,61.3,999.0,0.0,27.5,17.1,72.0,E,-8.5,0.96,-16.93
634534,2021-04-09,2021,ATL,PHI,2021-04-09 19:20:00,19.0,8,1,9,3,17,7,18,288,86.9,5,50,0.1,0.1667,62.5,16.9,80.3,976.9,0.0,8.4,5.2,176.3,S,-7.92,-6.52,-8.36
634540,2021-04-09,2021,AZ,CIN,2021-04-09 18:40:00,18.0,5,6,11,2,19,12,17,361,82.4,6,58,0.1034,0.1176,87.5,30.8,5.0,968.3,0.0,19.4,12.1,258.7,W,3.81,-2.92,10.09
634505,2021-04-09,2021,CLE,DET,2021-04-09 19:10:00,19.0,4,1,5,3,20,1,11,268,83.9,4,42,0.0952,0.2727,64.3,17.9,47.7,986.4,0.0,22.2,13.8,165.0,S,21.48,22.15,18.21
634537,2021-04-09,2021,HOU,ATH,2021-04-09 19:10:00,19.0,2,6,8,3,15,7,15,301,84.5,4,54,0.0741,0.2,73.9,23.3,88.3,1000.0,0.1,14.9,9.3,170.0,S,14.58,12.6,14.8
634533,2021-04-09,2021,LAD,WSH,2021-04-09 13:10:00,13.0,1,0,1,1,16,3,12,233,84.8,2,44,0.0455,0.0833,76.3,24.6,29.7,994.2,0.0,17.8,11.1,234.0,SW,15.18,11.08,17.44
634494,2021-04-09,2021,SF,COL,2021-04-09 13:35:00,13.0,3,1,4,0,15,8,9,279,81.8,2,43,0.0465,0.0,57.6,14.2,66.0,1018.0,0.0,32.2,20.0,268.3,W,32.15,30.53,29.89
634499,2021-04-09,2021,TB,NYY,2021-04-09 15:10:00,15.0,10,5,15,3,21,4,20,287,79.9,4,48,0.0833,0.15,78.6,25.9,53.7,1012.7,0.0,21.0,13.0,225.3,SW,20.97,19.66,19.74
634478,2021-04-09,2021,TEX,SD,2021-04-09 19:05:00,19.0,0,3,3,0,19,2,8,253,84.8,4,41,0.0976,0.0,69.1,20.6,86.0,982.2,0.0,6.8,4.2,290.9,W,4.96,3.06,6.27
634512,2021-04-09,2021,TOR,LAA,2021-04-09 19:07:00,19.0,1,7,8,2,19,9,14,322,82.9,4,49,0.0816,0.1429,50.3,10.2,90.0,1001.6,0.0,12.2,7.6,73.0,E,-3.58,0.64,-7.36
634524,2021-04-10,2021,ATL,PHI,2021-04-10 19:20:00,19.0,5,4,9,3,18,3,15,263,84.1,2,49,0.0408,0.2,62.5,17.0,88.3,968.2,0.0,10.0,6.2,193.0,S,-8.11,-5.64,-9.6
634484,2021-04-10,2021,AZ,CIN,2021-04-10 17:10:00,17.0,8,3,11,3,10,5,22,289,82.3,3,62,0.0484,0.1364,89.8,32.1,7.0,965.7,0.0,13.9,8.6,285.0,W,-3.6,-7.97,1.21
634491,2021-04-10,2021,BAL,BOS,2021-04-10 19:05:00,19.0,4,6,10,3,16,9,18,326,82.6,6,61,0.0984,0.1667,59.4,15.2,88.0,1006.5,0.0,8.9,5.5,89.0,E,-3.55,-0.54,-6.13
632218,2021-04-10,2021,CLE,DET,2021-04-10 18:10:00,18.0,11,3,14,7,13,6,14,285,83.6,8,52,0.1538,0.5,68.7,20.4,47.0,976.0,0.2,13.7,8.5,161.2,S,12.93,13.66,10.64
632202,2021-04-10,2021,HOU,ATH,2021-04-10 15:05:00,15.0,3,7,10,3,17,3,20,291,79.8,5,54,0.0926,0.15,79.6,26.4,32.0,1004.5,0.0,17.3,10.7,13.3,N,-14.03,-9.72,-16.64
632191,2021-04-10,2021,LAD,WSH,2021-04-10 18:10:00,18.0,9,5,14,3,15,8,24,300,84.2,6,56,0.1071,0.125,64.3,18.0,48.0,990.6,0.0,7.3,4.5,193.8,S,7.18,7.13,6.37
632205,2021-04-10,2021,MIN,SEA,2021-04-10 13:10:00,13.0,3,4,7,3,16,5,13,288,84.2,4,56,0.0714,0.2308,55.2,12.9,57.7,975.4,0.0,14.7,9.1,351.3,N,2.21,-2.88,7.04
632201,2021-04-10,2021,NYM,MIA,2021-04-10 13:10:00,13.0,0,3,3,1,28,3,11,225,80.6,1,35,0.0286,0.0909,61.7,16.5,72.3,1013.7,0.0,13.7,8.5,173.3,S,11.93,13.49,8.94
632195,2021-04-10,2021,PIT,CHC,2021-04-10 18:35:00,18.0,8,2,10,1,25,9,17,294,82.9,3,41,0.0732,0.0588,67.9,20.0,59.0,976.1,0.1,20.2,12.6,136.0,SE,-18.55,-14.68,-20.2
632169,2021-04-10,2021,SF,COL,2021-04-10 13:05:00,13.0,4,3,7,2,15,10,14,304,81.4,4,45,0.0889,0.1429,58.0,14.5,62.7,1015.8,0.0,23.7,14.7,263.0,W,23.49,23.06,21.09
632222,2021-04-10,2021,STL,MIL,2021-04-10 13:15:00,13.0,5,9,14,3,13,11,24,365,84.0,8,62,0.129,0.125,56.4,13.5,67.0,980.1,0.3,34.2,21.3,246.7,SW,31.78,25.55,34.19
632217,2021-04-10,2021,TB,NYY,2021-04-10 13:10:00,13.0,4,0,4,2,21,5,15,281,79.7,2,45,0.0444,0.1333,81.3,27.4,64.0,1009.7,0.1,33.1,20.5,203.0,SW,30.66,33.05,24.58
632193,2021-04-10,2021,TEX,SD,2021-04-10 18:05:00,18.0,4,7,11,4,15,6,21,312,84.2,4,56,0.0714,0.1905,65.5,18.6,34.0,988.6,0.0,8.3,5.2,0.3,N,-3.23,-5.67,-0.41
632227,2021-04-10,2021,TOR,LAA,2021-04-10 19:07:00,19.0,15,1,16,1,16,12,20,326,81.8,2,54,0.037,0.05,56.8,13.8,63.7,992.3,0.0,19.3,12.0,68.7,E,-7.04,-0.45,-12.77
632207,2021-04-11,2021,ATL,PHI,2021-04-11 19:08:00,19.0,6,7,13,6,13,1,18,283,83.8,10,59,0.1695,0.3333,59.7,15.4,64.3,968.3,0.0,9.3,5.8,290.7,W,6.36,8.3,3.66
632209,2021-04-11,2021,AZ,CIN,2021-04-11 13:10:00,13.0,7,0,7,2,21,8,15,263,85.0,4,43,0.093,0.1333,89.7,32.1,7.7,965.7,0.0,7.9,4.9,236.0,SW,4.4,1.91,6.37
632200,2021-04-11,2021,BAL,BOS,2021-04-11 13:05:00,13.0,9,14,23,8,21,11,27,361,82.6,13,58,0.2241,0.2963,76.5,24.7,43.0,996.1,0.0,10.6,6.6,242.8,SW,8.06,5.23,9.91
632228,2021-04-11,2021,CLE,DET,2021-04-11 13:10:00,13.0,5,2,7,1,19,12,11,290,83.0,1,39,0.0256,0.0909,58.5,14.7,63.3,974.2,0.2,10.7,6.6,218.2,SW,8.41,5.65,10.17
632170,2021-04-11,2021,CWS,KC,2021-04-11 13:10:00,13.0,3,4,7,2,22,14,12,360,80.3,4,48,0.0833,0.1667,49.8,9.9,84.3,975.2,0.0,16.4,10.2,26.3,NE,-1.1,-6.63,4.57
632214,2021-04-11,2021,LAD,WSH,2021-04-11 13:10:00,13.0,3,0,3,1,16,1,12,243,82.2,4,46,0.087,0.0833,75.8,24.3,37.3,987.5,0.0,10.9,6.8,202.7,SW,10.9,10.23,10.25
632215,2021-04-11,2021,MIN,SEA,2021-04-11 13:10:00,13.0,6,8,14,4,19,5,22,308,84.7,7,57,0.1228,0.1818,52.9,11.6,65.0,971.7,0.0,16.4,10.2,346.3,N,3.87,-1.81,9.07
632192,2021-04-11,2021,NYM,MIA,2021-04-11 13:10:00,13.0,6,5,11,2,20,6,22,360,81.4,4,55,0.0727,0.0909,57.9,14.4,94.7,1001.2,1.9,21.0,13.0,94.7,E,-6.42,0.79,-12.86
632225,2021-04-11,2021,PIT,CHC,2021-04-11 13:05:00,13.0,7,1,8,2,18,4,19,263,84.3,2,51,0.0392,0.1053,65.9,18.8,47.7,971.5,0.0,18.0,11.2,210.7,SW,2.56,8.5,-3.69
632188,2021-04-11,2021,SF,COL,2021-04-11 13:05:00,13.0,4,0,4,2,17,8,16,285,82.9,5,50,0.1,0.125,57.6,14.2,66.7,1010.4,0.0,27.0,16.8,259.7,W,26.53,26.58,23.28
632196,2021-04-11,2021,STL,MIL,2021-04-11 13:15:00,13.0,3,9,12,3,12,12,17,329,86.8,5,57,0.0877,0.1765,66.7,19.3,32.0,983.6,0.0,25.4,15.8,287.7,W,11.65,3.24,18.65
632232,2021-04-11,2021,TB,NYY,2021-04-11 13:10:00,13.0,4,8,12,3,21,9,15,323,83.1,4,50,0.08,0.2,72.0,22.2,87.7,1006.8,13.8,22.7,14.1,242.3,SW,21.67,18.05,22.68
632233,2021-04-11,2021,TEX,SD,2021-04-11 13:35:00,13.0,0,2,2,2,15,7,10,273,81.0,3,48,0.0625,0.2,83.2,28.4,22.0,985.0,0.0,22.2,13.8,170.3,S,4.92,12.02,-2.77
632219,2021-04-12,2021,ATL,MIA,2021-04-12 19:20:00,19.0,3,5,8,1,19,11,12,332,80.9,3,51,0.0588,0.0833,66.1,19.0,55.3,975.9,0.0,10.1,6.3,290.3,W,6.87,8.99,3.92
632231,2021-04-12,2021,AZ,ATH,2021-04-12 18:40:00,18.0,5,9,14,1,17,9,19,324,79.4,1,54,0.0185,0.0526,85.7,29.8,12.7,964.9,0.0,12.9,8.0,278.3,W,-1.87,-6.14,2.62
632216,2021-04-12,2021,CWS,CLE,2021-04-12 19:10:00,19.0,4,3,7,2,17,7,10,277,78.5,3,43,0.0698,0.2,49.5,9.7,66.3,992.3,0.0,16.0,10.0,255.3,W,12.78,15.32,8.69
632220,2021-04-12,2021,HOU,DET,2021-04-12 19:10:00,19.0,2,6,8,5,15,6,19,280,81.4,6,57,0.1053,0.2632,72.9,22.7,78.3,1008.1,0.0,14.3,8.9,109.3,E,9.54,12.61,5.32
632197,2021-04-12,2021,KC,LAA,2021-04-12 19:10:00,19.0,3,10,13,1,26,6,21,323,80.1,3,47,0.0638,0.0476,50.7,10.4,60.0,985.9,0.0,8.5,5.3,339.7,N,-3.55,-5.98,-0.69
632221,2021-04-12,2021,MIL,CHC,2021-04-12 18:40:00,18.0,6,3,9,1,21,9,12,277,80.8,2,40,0.05,0.0833,49.9,10.0,54.7,988.9,0.0,14.2,8.8,267.3,W,9.56,12.58,5.4
632198,2021-04-12,2021,PIT,SD,2021-04-12 18:35:00,18.0,2,6,8,1,19,5,16,291,80.0,2,51,0.0392,0.0625,51.1,10.6,87.3,983.7,0.0,7.9,4.9,267.7,W,7.2,7.9,5.62
634648,2021-04-12,2021,SF,CIN,2021-04-12 18:45:00,18.0,0,3,3,2,18,3,7,267,81.6,3,42,0.0714,0.2857,51.1,10.6,91.0,1008.9,0.0,25.2,15.6,243.7,SW,22.56,25.01,17.38
632230,2021-04-12,2021,STL,WSH,2021-04-12 18:45:00,18.0,2,5,7,2,20,7,18,293,82.6,3,50,0.06,0.1111,55.5,13.1,62.0,998.3,0.2,7.3,4.6,332.0,NW,-2.14,-4.41,0.39
632204,2021-04-12,2021,TB,TEX,2021-04-12 19:10:00,19.0,1,0,1,1,29,7,6,253,83.8,1,26,0.0385,0.1667,70.1,21.2,79.3,1011.7,0.0,12.6,7.8,318.4,NW,-0.74,-5.0,3.6
632203,2021-04-12,2021,TOR,NYY,2021-04-12 19:07:00,19.0,1,3,4,2,20,7,9,297,84.5,2,40,0.05,0.2222,44.5,7.0,90.7,1002.5,0.0,15.3,9.5,64.3,NE,-6.61,-1.51,-10.92
632211,2021-04-13,2021,ATL,MIA,2021-04-13 19:20:00,19.0,8,14,22,5,20,7,28,349,81.7,8,63,0.127,0.1786,66.3,19.0,68.0,980.4,0.0,9.1,5.7,320.0,NW,8.71,9.12,7.24
632206,2021-04-13,2021,AZ,ATH,2021-04-13 12:40:00,12.0,5,7,12,4,23,6,19,327,81.6,5,50,0.1,0.2105,85.0,29.4,14.3,967.6,0.0,13.3,8.3,191.3,S,13.07,11.39,13.18
632213,2021-04-13,2021,BAL,SEA,2021-04-13 16:05:00,16.0,3,4,7,3,16,5,12,241,81.8,7,41,0.1707,0.25,58.6,14.8,69.0,1015.9,0.0,6.2,3.8,110.7,E,-0.2,1.92,-2.29
632224,2021-04-13,2021,BAL,SEA,2021-04-12 19:05:00,19.0,7,6,13,2,12,6,16,249,82.8,3,46,0.0652,0.125,49.9,10.0,87.7,1010.8,0.9,12.0,7.5,71.7,E,-7.85,-4.27,-10.48
632199,2021-04-13,2021,CWS,CLE,2021-04-13 19:10:00,19.0,0,2,2,0,24,3,8,283,79.3,0,44,0.0,0.0,46.8,8.2,66.7,998.1,0.0,10.7,6.7,220.5,SW,3.31,6.6,-0.38
632229,2021-04-13,2021,HOU,DET,2021-04-13 19:10:00,19.0,2,8,10,5,18,7,20,318,81.9,2,53,0.0377,0.25,72.0,22.2,92.0,1010.6,1.4,21.1,13.1,103.7,E,12.47,17.55,5.88
632210,2021-04-13,2021,KC,LAA,2021-04-13 19:10:00,19.0,3,2,5,1,15,4,17,273,80.6,1,52,0.0192,0.0588,51.5,10.8,52.0,989.9,0.0,5.1,3.1,326.6,NW,-1.02,-2.66,0.74
632212,2021-04-13,2021,LAD,COL,2021-04-13 19:10:00,19.0,7,0,7,4,18,6,12,292,82.4,6,45,0.1333,0.3333,55.3,12.9,75.7,993.2,0.4,12.0,7.5,246.3,SW,8.68,5.31,11.01
632194,2021-04-13,2021,MIL,CHC,2021-04-13 18:40:00,18.0,2,3,5,2,15,5,9,270,83.6,2,46,0.0435,0.2222,47.8,8.8,44.0,995.2,0.0,12.1,7.5,240.3,SW,3.19,6.98,-0.98
632190,2021-04-13,2021,MIN,BOS,2021-04-13 13:10:00,13.0,2,4,6,2,9,7,12,298,82.0,4,55,0.0727,0.1667,35.0,1.7,57.0,986.7,0.5,19.7,12.3,258.0,W,19.3,19.54,16.73
632189,2021-04-13,2021,NYM,PHI,2021-04-13 16:10:00,16.0,4,3,7,1,20,11,12,289,78.4,1,35,0.0286,0.0833,60.7,15.9,53.0,1016.1,0.0,7.9,4.9,86.6,E,-3.47,-0.82,-5.7
632226,2021-04-13,2021,NYM,PHI,2021-04-12 19:10:00,19.0,4,0,4,0,11,2,15,223,80.8,1,41,0.0244,0.0,47.1,8.4,94.7,1012.5,3.8,4.0,2.5,22.1,N,-4.0,-3.77,-3.75
634535,2021-04-13,2021,PIT,SD,2021-04-13 18:35:00,18.0,8,4,12,1,14,17,18,359,80.9,3,52,0.0577,0.0556,61.3,16.3,52.7,989.8,0.0,6.1,3.8,230.0,SW,2.8,4.47,0.79
634510,2021-04-13,2021,SF,CIN,2021-04-13 18:45:00,18.0,7,6,13,5,24,7,18,313,82.2,7,43,0.1628,0.2778,51.3,10.7,74.7,1008.7,0.0,28.0,17.4,244.0,SW,25.14,27.81,19.43
634502,2021-04-13,2021,STL,WSH,2021-04-13 18:45:00,18.0,14,3,17,3,16,9,21,319,82.0,6,56,0.1071,0.1429,57.3,14.0,46.7,1003.3,0.0,3.7,2.3,12.0,N,-3.08,-3.57,-2.21
634489,2021-04-13,2021,TB,TEX,2021-04-13 19:10:00,19.0,3,8,11,1,15,4,20,262,81.1,2,57,0.0351,0.05,72.0,22.2,75.3,1015.8,0.0,9.3,5.8,328.6,NW,-2.18,-5.14,1.04
634569,2021-04-13,2021,TOR,NYY,2021-04-13 19:07:00,19.0,7,3,10,2,17,6,18,287,81.9,3,49,0.0612,0.1111,44.1,6.7,99.0,1007.7,0.0,8.6,5.4,59.9,NE,-4.33,-1.51,-6.62
634581,2021-04-14,2021,ATL,MIA,2021-04-14 19:20:00,19.0,5,6,11,3,26,10,17,306,83.0,6,44,0.1364,0.1765,61.8,16.6,93.3,978.5,1.0,10.1,6.3,295.8,NW,7.54,9.39,4.79
634516,2021-04-14,2021,CWS,CLE,2021-04-14 19:10:00,19.0,8,0,8,1,13,3,12,262,84.3,4,50,0.08,0.0833,40.2,4.6,71.0,997.1,0.0,7.1,4.4,119.0,SE,-7.05,-6.35,-6.9
634521,2021-04-14,2021,HOU,DET,2021-04-14 18:10:00,18.0,4,6,10,1,16,11,16,355,82.0,3,53,0.0566,0.0625,69.4,20.8,95.0,1010.4,8.0,12.7,7.9,23.7,NE,-8.8,-5.13,-11.4
634495,2021-04-14,2021,KC,LAA,2021-04-14 13:10:00,13.0,6,1,7,2,17,3,17,287,80.7,4,52,0.0769,0.1176,55.0,12.8,43.3,991.2,0.0,15.0,9.3,312.7,NW,0.61,-4.56,5.71
634614,2021-04-14,2021,LAD,COL,2021-04-14 19:10:00,19.0,4,2,6,2,20,7,18,307,79.7,2,49,0.0408,0.1111,52.3,11.3,66.3,996.3,0.0,4.0,2.5,246.0,SW,2.88,1.77,3.64
