game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
530060,2018-05-17,2018,TB,2018-05-17 19:07:00,19,1,7,8,4,16,8,17,300,88.7,3,52,0.0577,0.2353,1.0,6.0,4.0,3.0,128.0,86.2,31.0,0.3333,3.0,10.0,4.0,14.0,172.0,90.5,42.0,0.2143,61.8,16.5,69.0,1008.6,0.0,12.2,7.6,182.4,S,8.95,11.23,5.6,night
530075,2018-05-18,2018,TB,2018-05-18 19:07:00,19,3,8,11,4,23,10,21,347,85.6,6,51,0.1176,0.1905,1.0,12.0,5.0,6.0,159.0,84.3,30.0,0.1667,3.0,11.0,5.0,15.0,188.0,86.5,43.0,0.2,61.3,16.3,75.7,1007.2,0.0,10.1,6.3,208.4,SW,9.71,10.12,8.13,night
530090,2018-05-19,2018,TB,2018-05-19 18:07:00,18,3,5,8,2,18,8,11,292,83.7,2,45,0.0444,0.1818,1.0,8.0,1.0,6.0,132.0,81.9,36.0,0.1667,1.0,10.0,6.0,5.0,160.0,85.3,41.0,0.2,64.0,17.8,70.3,1006.3,0.0,10.4,6.5,223.7,SW,10.43,9.88,9.72,night
530105,2018-05-20,2018,TB,2018-05-20 13:07:00,13,5,2,7,2,19,10,11,292,81.8,1,43,0.0233,0.1818,1.0,7.0,8.0,4.0,158.0,77.6,36.0,0.25,1.0,12.0,2.0,7.0,134.0,87.0,30.0,0.1429,72.7,22.6,50.0,1006.7,0.0,15.7,9.8,227.7,SW,15.68,14.49,14.99,day
530267,2018-06-01,2018,TEX,2018-06-01 19:07:00,19,6,0,6,2,15,4,19,260,86.4,4,53,0.0755,0.1053,2.0,8.0,2.0,11.0,128.0,88.1,38.0,0.1818,0.0,7.0,2.0,8.0,132.0,84.7,37.0,0.0,68.2,20.1,62.7,1008.0,0.0,6.8,4.2,228.0,SW,6.79,6.26,6.5,night
530282,2018-06-02,2018,TEX,2018-06-02 18:07:00,18,2,3,5,2,25,5,10,300,84.7,3,43,0.0698,0.2,2.0,12.0,1.0,6.0,138.0,85.6,42.0,0.3333,0.0,13.0,4.0,4.0,162.0,83.4,31.0,0.0,71.2,21.8,54.3,1007.0,0.0,8.6,5.4,228.0,SW,8.62,7.94,8.26,night
530297,2018-06-03,2018,TEX,2018-06-03 13:07:00,13,3,1,4,2,12,7,9,285,82.4,2,47,0.0426,0.2222,1.0,2.0,0.0,4.0,111.0,82.6,37.0,0.25,1.0,10.0,7.0,5.0,174.0,82.2,37.0,0.2,81.4,27.4,37.3,1005.6,0.0,15.5,9.7,233.0,SW,15.38,13.72,15.19,day
530302,2018-06-04,2018,KC,2018-06-04 19:07:00,19,9,6,15,3,10,8,26,334,85.1,3,64,0.0469,0.1154,2.0,3.0,5.0,14.0,178.0,83.6,48.0,0.1429,1.0,7.0,2.0,12.0,156.0,86.6,46.0,0.0833,62.1,16.7,81.7,1005.5,0.0,12.2,7.6,196.7,S,10.77,12.1,8.13,night
530309,2018-06-05,2018,KC,2018-06-05 19:07:00,19,1,0,1,0,10,2,8,235,82.8,1,47,0.0213,0.0,0.0,6.0,1.0,7.0,119.0,86.6,35.0,0.0,0.0,4.0,1.0,1.0,116.0,79.5,40.0,0.0,62.7,17.1,76.3,1006.3,0.0,12.2,7.6,199.0,S,10.94,12.1,8.45,night
530324,2018-06-06,2018,KC,2018-06-06 19:07:00,19,4,3,7,2,21,9,18,297,85.5,3,46,0.0652,0.1111,2.0,8.0,4.0,10.0,142.0,85.5,40.0,0.2,0.0,13.0,5.0,8.0,155.0,85.4,27.0,0.0,63.7,17.6,75.3,1005.7,0.0,11.1,6.9,208.3,SW,10.67,11.11,8.93,night
