game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
530395,2018-06-11,2018,TOR,2018-06-11 19:10:00,19,8,4,12,2,16,5,17,262,85.6,2,50,0.04,0.1176,79.9,26.6,76.0,1014.3,0.0,8.2,5.1,296.3,NW,2.61,-0.19,5.1
530409,2018-06-12,2018,TOR,2018-06-12 19:10:00,19,4,1,5,1,11,6,12,253,86.7,5,50,0.1,0.0833,80.2,26.8,79.7,1015.7,0.4,5.1,3.2,7.3,N,-4.06,-4.89,-2.74
530424,2018-06-13,2018,TOR,2018-06-13 13:10:00,13,1,0,1,0,14,8,10,298,81.1,0,49,0.0,0.0,84.0,28.9,71.7,1016.8,0.8,6.5,4.0,188.0,S,5.19,6.22,3.54
530535,2018-06-22,2018,NYY,2018-06-22 19:10:00,19,2,1,3,0,14,10,15,295,81.2,2,49,0.0408,0.0,84.6,29.2,70.0,1012.7,0.2,12.2,7.6,276.4,W,7.6,3.89,10.39
530550,2018-06-23,2018,NYY,2018-06-23 16:10:00,16,4,0,4,1,18,5,13,267,83.6,2,44,0.0455,0.0769,88.3,31.3,54.3,1013.6,0.0,13.3,8.2,314.7,NW,0.08,-4.46,4.61
530565,2018-06-24,2018,NYY,2018-06-24 13:10:00,13,7,6,13,4,19,9,20,392,81.5,6,69,0.087,0.2,88.1,31.2,62.7,1015.2,0.4,10.1,6.3,0.1,N,-7.16,-9.16,-4.29
530583,2018-06-25,2018,WSH,2018-06-25 19:10:00,19,11,0,11,3,21,10,14,310,83.7,6,44,0.1364,0.2143,83.5,28.6,68.0,1016.3,0.1,9.4,5.8,189.0,S,7.58,9.0,5.24
530598,2018-06-26,2018,WSH,2018-06-26 12:10:00,12,1,0,1,0,17,8,8,273,81.1,2,41,0.0488,0.0,88.8,31.6,57.3,1017.1,0.0,12.9,8.0,205.3,SW,12.12,12.87,9.9
530616,2018-06-28,2018,HOU,2018-06-28 19:10:00,19,0,1,1,1,18,6,14,283,80.4,1,45,0.0222,0.0714,81.0,27.2,77.3,1015.0,0.1,6.8,4.2,260.1,W,5.54,3.87,6.53
530629,2018-06-29,2018,HOU,2018-06-29 19:10:00,19,3,2,5,1,13,6,8,261,82.4,4,47,0.0851,0.125,79.2,26.2,88.0,1014.0,0.6,7.7,4.8,121.8,SE,-1.75,0.91,-4.19
530644,2018-06-30,2018,HOU,2018-06-30 16:10:00,16,5,2,7,1,20,3,15,256,81.0,1,46,0.0217,0.0667,80.4,26.9,79.7,1013.8,0.6,17.0,10.5,173.0,S,10.45,14.39,5.24
530659,2018-07-01,2018,HOU,2018-07-01 13:10:00,13,3,2,5,3,24,4,13,258,79.7,3,39,0.0769,0.2308,85.6,29.8,70.3,1015.1,0.0,8.6,5.3,190.6,S,7.07,8.3,4.99
530763,2018-07-09,2018,DET,2018-07-09 19:10:00,19,10,9,19,1,16,9,30,361,79.1,3,71,0.0423,0.0333,82.5,28.1,74.3,1018.3,0.0,13.3,8.3,10.7,N,-11.01,-12.92,-7.77
530775,2018-07-10,2018,DET,2018-07-10 19:10:00,19,5,2,7,1,17,4,11,259,81.1,0,44,0.0,0.0909,86.0,30.0,65.7,1014.0,0.7,10.1,6.3,348.3,N,-5.53,-8.08,-2.32
530790,2018-07-11,2018,DET,2018-07-11 12:10:00,12,4,2,6,3,22,2,19,254,82.1,4,48,0.0833,0.1579,87.9,31.0,59.3,1014.9,0.6,8.5,5.3,35.6,NE,-8.42,-8.39,-7.44
530866,2018-07-20,2018,MIA,2018-07-20 19:10:00,19,5,6,11,2,18,8,16,304,81.9,1,52,0.0192,0.125,81.2,27.3,85.0,1013.1,0.2,11.1,6.9,259.7,W,9.1,6.4,10.71
530881,2018-07-21,2018,MIA,2018-07-21 18:10:00,18,2,3,5,3,19,5,12,291,80.9,3,46,0.0652,0.25,85.0,29.4,72.7,1011.1,0.0,11.7,7.2,238.1,SW,11.36,9.77,11.58
530896,2018-07-22,2018,MIA,2018-07-22 13:10:00,13,6,4,10,1,22,3,16,303,83.4,2,48,0.0417,0.0625,88.4,31.3,68.3,1010.2,0.7,24.7,15.4,260.7,W,20.09,13.95,23.81
530910,2018-07-23,2018,NYY,2018-07-23 19:10:00,19,7,6,13,2,21,6,22,306,83.6,2,52,0.0385,0.0909,79.6,26.5,80.0,1009.7,0.1,9.9,6.2,297.0,NW,3.06,-0.35,6.1
530924,2018-07-24,2018,NYY,2018-07-24 19:10:00,19,0,4,4,0,19,2,11,233,83.2,0,43,0.0,0.0,81.5,27.5,78.7,1011.5,1.0,10.1,6.3,264.0,W,7.88,5.22,9.58
530938,2018-07-25,2018,NYY,2018-07-25 12:10:00,12,3,2,5,2,18,2,14,272,82.2,2,48,0.0417,0.1429,84.3,29.0,73.3,1013.0,0.8,19.5,12.1,210.3,SW,18.86,19.42,16.04
531017,2018-07-31,2018,LAA,2018-07-31 19:10:00,19,10,6,16,3,16,7,26,316,82.5,2,57,0.0351,0.1154,78.6,25.9,86.3,1016.1,0.0,11.7,7.3,81.9,E,-9.38,-6.41,-11.23
531032,2018-08-01,2018,LAA,2018-08-01 19:10:00,19,7,2,9,3,18,11,15,295,82.9,3,46,0.0652,0.2,81.0,27.2,83.3,1015.6,2.7,6.8,4.2,256.4,W,5.78,4.23,6.63
531042,2018-08-02,2018,LAA,2018-08-02 13:10:00,13,4,2,6,0,20,2,9,263,79.6,1,40,0.025,0.0,84.2,29.0,76.3,1015.6,0.8,9.8,6.1,194.3,S,8.45,9.66,6.23
531051,2018-08-03,2018,CWS,2018-08-03 19:10:00,19,2,3,5,1,24,9,11,329,82.1,2,41,0.0488,0.0909,81.0,27.2,80.0,1016.9,3.6,5.0,3.1,79.8,E,-4.13,-2.9,-4.87
531066,2018-08-04,2018,CWS,2018-08-04 18:10:00,18,1,2,3,1,17,10,8,268,78.9,2,39,0.0513,0.125,86.2,30.1,59.0,1016.8,0.0,15.8,9.8,90.3,E,-11.13,-6.61,-14.31
531081,2018-08-05,2018,CWS,2018-08-05 13:10:00,13,7,8,15,4,21,12,21,349,83.9,6,52,0.1154,0.1905,86.4,30.2,70.3,1018.4,0.3,10.0,6.2,95.2,E,-6.42,-3.4,-8.67
531105,2018-08-07,2018,BAL,2018-08-07 19:10:00,19,4,3,7,3,19,6,13,288,82.4,3,44,0.0682,0.2308,83.4,28.6,73.3,1015.5,0.0,5.7,3.6,354.5,N,-3.64,-4.94,-1.91
531120,2018-08-08,2018,BAL,2018-08-08 19:10:00,19,4,5,9,3,13,3,14,276,83.6,3,57,0.0526,0.2143,85.3,29.6,68.7,1017.0,0.0,7.7,4.8,230.0,SW,7.64,6.95,7.41
531134,2018-08-09,2018,BAL,2018-08-09 19:10:00,19,5,4,9,2,14,6,14,280,83.3,4,47,0.0851,0.1429,85.6,29.8,67.3,1016.9,0.0,8.3,5.1,261.6,W,6.63,4.55,7.92
531284,2018-08-20,2018,KC,2018-08-20 19:10:00,19,1,0,1,0,17,6,14,275,79.8,0,45,0.0,0.0,82.8,28.2,74.3,1017.3,0.0,8.7,5.4,166.0,S,4.48,6.76,1.66
531294,2018-08-21,2018,KC,2018-08-21 19:10:00,19,4,1,5,2,26,5,22,317,82.2,3,45,0.0667,0.0909,83.9,28.8,73.7,1017.1,0.1,10.2,6.4,278.7,W,6.06,2.88,8.52
531309,2018-08-22,2018,KC,2018-08-22 19:10:00,19,6,3,9,2,15,2,21,272,84.0,3,55,0.0545,0.0952,84.6,29.2,70.0,1014.3,0.0,11.5,7.1,257.3,W,9.69,7.01,11.2
531322,2018-08-23,2018,KC,2018-08-23 19:10:00,19,4,3,7,0,19,9,18,299,85.4,2,50,0.04,0.0,85.6,29.8,65.0,1012.8,0.0,6.9,4.3,269.1,W,4.98,3.03,6.33
531328,2018-08-24,2018,BOS,2018-08-24 19:10:00,19,10,3,13,1,18,7,24,331,84.1,2,55,0.0364,0.0417,79.2,26.2,85.3,1015.4,0.9,13.5,8.4,95.6,E,-8.55,-4.48,-11.59
531343,2018-08-25,2018,BOS,2018-08-25 18:10:00,18,5,1,6,1,16,6,14,274,83.4,1,47,0.0213,0.0714,78.3,25.7,85.7,1017.5,2.4,11.0,6.8,42.1,NE,-10.95,-10.48,-10.1
531358,2018-08-26,2018,BOS,2018-08-26 13:10:00,13,9,1,10,0,21,6,15,300,82.9,1,44,0.0227,0.0,88.9,31.6,53.3,1017.4,0.3,10.8,6.7,89.6,E,-7.71,-4.64,-9.85
531511,2018-09-07,2018,BAL,2018-09-07 19:10:00,19,14,2,16,5,21,11,16,333,83.0,4,44,0.0909,0.3125,79.2,26.2,81.0,1012.7,0.0,4.7,2.9,120.2,SE,-1.19,0.43,-2.66
531526,2018-09-08,2018,BAL,2018-09-08 18:10:00,18,10,5,15,1,17,4,25,296,84.5,3,56,0.0536,0.04,78.0,25.5,83.7,1010.5,0.2,6.1,3.8,67.7,E,-5.66,-4.51,-6.13
531541,2018-09-09,2018,BAL,2018-09-09 13:10:00,13,8,3,11,2,15,6,22,300,80.9,5,55,0.0909,0.0909,84.7,29.3,71.3,1010.6,0.4,7.4,4.6,221.5,SW,7.42,7.13,6.82
531558,2018-09-10,2018,CLE,2018-09-10 19:10:00,19,6,5,11,2,23,10,17,365,81.5,1,47,0.0213,0.1176,78.9,26.0,84.3,1014.0,0.0,13.3,8.3,256.5,W,11.37,8.31,13.07
531570,2018-09-11,2018,CLE,2018-09-11 19:10:00,19,0,2,2,2,17,6,12,263,83.4,2,49,0.0408,0.1667,85.1,29.5,73.0,1013.4,0.1,7.3,4.6,342.0,N,-3.33,-5.36,-0.89
531585,2018-09-12,2018,CLE,2018-09-12 13:10:00,13,3,1,4,2,19,5,8,239,83.9,1,39,0.0256,0.25,88.5,31.4,59.3,1012.7,0.6,8.5,5.3,73.3,E,-7.48,-5.65,-8.41
531613,2018-09-14,2018,ATH,2018-09-14 19:10:00,19,1,2,3,1,17,6,9,284,79.4,1,48,0.0208,0.1111,84.7,29.3,74.3,1010.8,0.0,13.0,8.1,292.3,W,5.0,0.6,8.79
531628,2018-09-15,2018,ATH,2018-09-15 18:10:00,18,7,5,12,4,16,7,21,311,82.5,4,53,0.0755,0.1905,85.2,29.5,73.7,1008.7,0.0,15.5,9.6,254.7,W,13.46,10.03,15.28
531643,2018-09-16,2018,ATH,2018-09-16 13:10:00,13,5,4,9,3,10,8,13,276,84.5,4,51,0.0784,0.2308,88.8,31.5,61.3,1010.2,0.3,18.2,11.3,223.7,SW,18.23,17.27,16.98
531749,2018-09-24,2018,NYY,2018-09-24 19:10:00,19,1,4,5,1,21,9,10,314,80.7,3,42,0.0714,0.1,80.3,26.8,81.7,1015.0,0.4,7.2,4.5,93.8,E,-4.77,-2.62,-6.34
531764,2018-09-25,2018,NYY,2018-09-25 19:10:00,19,2,9,11,3,22,9,15,325,84.2,3,46,0.0652,0.2,81.6,27.6,77.7,1016.2,0.0,10.8,6.7,121.2,SE,-2.56,1.17,-5.98
531779,2018-09-26,2018,NYY,2018-09-26 19:10:00,19,8,7,15,2,21,7,20,347,81.2,5,50,0.1,0.1,84.4,29.1,70.3,1015.0,0.7,5.2,3.3,3.0,N,-3.89,-4.85,-2.46
531789,2018-09-27,2018,NYY,2018-09-27 13:10:00,13,1,12,13,5,22,5,15,290,83.5,4,46,0.087,0.3333,90.3,32.4,50.0,1013.6,0.4,8.6,5.3,189.3,S,6.96,8.25,4.83
531806,2018-09-28,2018,TOR,2018-09-28 19:10:00,19,6,7,13,3,19,10,24,326,83.2,5,57,0.0877,0.125,84.6,29.2,71.7,1016.3,0.2,12.7,7.9,353.4,N,-7.86,-10.78,-3.99
531821,2018-09-29,2018,TOR,2018-09-29 18:10:00,18,4,3,7,4,22,8,14,267,83.1,5,39,0.1282,0.2857,87.7,31.0,57.0,1015.3,0.0,18.5,11.5,75.0,E,-16.0,-11.88,-18.19
531836,2018-09-30,2018,TOR,2018-09-30 15:10:00,15,9,4,13,0,11,9,19,287,83.1,3,57,0.0526,0.0,90.4,32.4,45.3,1014.9,0.2,22.9,14.2,72.7,E,-20.28,-15.42,-22.7
566664,2019-03-28,2019,HOU,2019-03-28 16:00:00,16,1,5,6,4,20,3,14,269,85.6,4,46,0.087,0.2857,77.5,25.3,31.7,1019.1,0.0,27.0,16.8,56.0,NE,-26.5,-23.14,-26.67
566665,2019-03-29,2019,HOU,2019-03-29 19:10:00,19,4,2,6,1,23,5,12,263,82.4,2,39,0.0513,0.0833,70.5,21.4,53.3,1017.6,0.0,14.9,9.3,348.3,N,-8.19,-11.95,-3.44
