game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
414943,2015-07-10,2015,LAA,2015-07-10 19:10:00,19,3,7,10,5,15,0,23,297,88.2,5,61,0.082,0.2174,1.0,9.0,0.0,9.0,139.0,90.0,28.0,0.1111,4.0,6.0,0.0,14.0,158.0,87.2,50.0,0.2857,70.9,21.6,57.3,1009.0,0.0,12.2,7.6,220.3,SW,12.16,11.77,11.09,night
414958,2015-07-11,2015,LAA,2015-07-11 19:10:00,19,5,0,5,0,13,7,13,256,88.4,1,51,0.0196,0.0,0.0,5.0,4.0,9.0,137.0,92.3,31.0,0.0,0.0,8.0,2.0,4.0,119.0,84.0,28.0,0.0,66.9,19.4,64.0,1012.4,0.0,9.7,6.0,218.7,SW,9.67,9.46,8.72,night
414973,2015-07-12,2015,LAA,2015-07-12 13:10:00,13,3,10,13,2,19,2,23,304,89.2,2,58,0.0345,0.087,1.0,8.0,1.0,9.0,137.0,90.6,31.0,0.1111,1.0,11.0,1.0,14.0,167.0,87.9,36.0,0.0714,73.8,23.2,50.7,1014.1,0.0,6.5,4.1,225.0,SW,6.53,6.14,6.14,day
415097,2015-07-24,2015,TOR,2015-07-24 19:10:00,19,5,2,7,2,16,6,16,281,88.9,3,49,0.0612,0.125,1.0,8.0,5.0,9.0,151.0,90.9,27.0,0.1111,1.0,8.0,1.0,7.0,130.0,87.3,33.0,0.1429,69.0,20.5,59.7,1015.3,0.0,10.7,6.6,226.7,SW,10.7,9.94,10.16,night
415112,2015-07-25,2015,TOR,2015-07-25 13:10:00,13,6,8,14,3,14,12,17,332,90.6,1,56,0.0179,0.1765,2.0,8.0,3.0,9.0,149.0,91.2,31.0,0.2222,1.0,6.0,8.0,8.0,183.0,90.0,33.0,0.125,64.4,18.0,66.3,1016.4,0.1,6.2,3.9,212.0,SW,6.07,6.19,5.23,day
415127,2015-07-26,2015,TOR,2015-07-26 13:10:00,13,6,5,11,5,17,7,22,324,89.1,7,58,0.1207,0.2273,3.0,7.0,2.0,13.0,159.0,89.2,38.0,0.2308,2.0,10.0,5.0,9.0,165.0,89.1,34.0,0.2222,64.2,17.9,69.0,1016.4,0.5,4.0,2.5,330.6,NW,-1.07,-2.31,0.3,day
415129,2015-07-27,2015,AZ,2015-07-27 19:10:00,19,3,4,7,3,20,11,14,336,90.8,4,53,0.0755,0.2143,1.0,11.0,4.0,9.0,161.0,93.8,28.0,0.1111,2.0,9.0,6.0,5.0,175.0,87.9,30.0,0.4,67.2,19.5,57.7,1020.9,0.0,2.8,1.7,10.8,N,-2.32,-2.71,-1.64,night
415139,2015-07-28,2015,AZ,2015-07-28 19:10:00,19,4,8,12,3,14,7,21,292,88.1,5,56,0.0893,0.1429,2.0,7.0,3.0,9.0,134.0,88.5,30.0,0.2222,1.0,7.0,4.0,12.0,158.0,87.7,32.0,0.0833,72.3,22.4,50.7,1020.1,0.0,7.1,4.4,9.7,N,-5.82,-6.88,-4.06,night
415154,2015-07-29,2015,AZ,2015-07-29 12:40:00,12,2,8,10,2,20,3,22,281,88.6,1,54,0.0185,0.0909,0.0,10.0,2.0,7.0,138.0,88.0,26.0,0.0,2.0,10.0,1.0,15.0,143.0,89.0,36.0,0.1333,79.9,26.6,43.3,1019.1,0.0,11.1,6.9,355.7,N,-7.23,-9.68,-3.92,day
415290,2015-08-07,2015,TEX,2015-08-07 19:10:00,19,4,3,7,3,17,2,18,283,89.7,4,49,0.0816,0.1667,3.0,9.0,2.0,10.0,138.0,92.5,30.0,0.3,0.0,8.0,0.0,8.0,145.0,87.3,33.0,0.0,71.7,22.0,56.0,1008.9,0.0,7.4,4.6,14.3,N,-6.34,-7.24,-4.67,night
415305,2015-08-08,2015,TEX,2015-08-08 13:10:00,13,3,11,14,1,22,9,25,392,90.8,4,64,0.0625,0.04,0.0,14.0,2.0,8.0,192.0,88.8,38.0,0.0,1.0,8.0,5.0,17.0,200.0,92.3,49.0,0.0588,73.0,22.8,61.3,1009.7,0.1,14.6,9.1,230.0,SW,14.51,13.2,14.07,day
415320,2015-08-09,2015,TEX,2015-08-09 13:10:00,13,4,2,6,2,13,3,13,250,87.6,0,51,0.0,0.1538,2.0,6.0,1.0,5.0,104.0,86.9,29.0,0.4,0.0,7.0,2.0,8.0,146.0,88.3,33.0,0.0,77.8,25.5,38.3,1012.4,0.0,5.2,3.2,294.0,NW,1.85,0.09,3.39,day
415323,2015-08-10,2015,BAL,2015-08-10 19:10:00,19,2,3,5,3,16,3,12,290,88.2,3,49,0.0612,0.25,1.0,9.0,2.0,5.0,147.0,87.8,27.0,0.2,2.0,7.0,1.0,7.0,143.0,88.5,35.0,0.2857,77.0,25.0,49.7,1010.4,0.0,3.7,2.3,24.7,NE,-3.47,-3.7,-2.82,night
415331,2015-08-11,2015,BAL,2015-08-11 19:10:00,19,6,5,11,4,19,8,20,340,91.3,4,59,0.0678,0.2,2.0,9.0,5.0,13.0,191.0,90.5,38.0,0.1538,2.0,10.0,3.0,7.0,149.0,92.2,32.0,0.2857,78.3,25.7,40.3,1009.6,0.0,7.7,4.8,8.0,N,-6.12,-7.33,-4.17,night
415346,2015-08-12,2015,BAL,2015-08-12 12:40:00,12,3,0,3,0,16,5,6,242,90.5,3,40,0.075,0.0,0.0,9.0,2.0,6.0,126.0,91.9,24.0,0.0,0.0,7.0,3.0,0.0,116.0,88.9,20.0,,84.6,29.2,35.3,1012.2,0.0,7.2,4.5,306.7,NW,1.04,-1.46,3.42,day
415466,2015-08-21,2015,CWS,2015-08-21 19:10:00,19,4,11,15,2,24,6,21,319,85.6,2,49,0.0408,0.0952,2.0,16.0,1.0,5.0,132.0,85.0,20.0,0.4,0.0,8.0,5.0,16.0,187.0,85.9,46.0,0.0,68.1,20.0,51.0,1015.0,0.0,4.3,2.7,55.6,NE,-4.26,-3.73,-4.28,night
415481,2015-08-22,2015,CWS,2015-08-22 18:10:00,18,3,6,9,1,17,11,16,338,88.8,3,58,0.0517,0.0625,0.0,12.0,5.0,8.0,166.0,90.6,30.0,0.0,1.0,5.0,5.0,8.0,172.0,87.4,37.0,0.125,74.9,23.8,40.7,1013.1,0.0,10.5,6.5,351.7,N,-6.27,-8.77,-3.01,night
415496,2015-08-23,2015,CWS,2015-08-23 13:10:00,13,8,6,14,3,13,7,19,264,88.3,4,54,0.0741,0.1579,1.0,6.0,6.0,11.0,132.0,87.5,32.0,0.0909,2.0,7.0,1.0,8.0,132.0,89.1,33.0,0.25,80.2,26.8,32.3,1011.8,0.0,5.4,3.4,295.4,NW,1.82,-0.04,3.46,day
415514,2015-08-24,2015,ATH,2015-08-24 19:10:00,19,5,11,16,4,17,2,24,291,88.5,4,58,0.069,0.1667,2.0,10.0,0.0,9.0,137.0,88.1,31.0,0.2222,2.0,7.0,2.0,15.0,154.0,88.9,37.0,0.1333,69.9,21.0,51.3,1014.4,0.0,2.7,1.7,281.2,W,1.48,0.63,2.15,night
415527,2015-08-25,2015,ATH,2015-08-25 19:10:00,19,6,5,11,3,14,10,23,277,89.4,7,59,0.1186,0.1304,2.0,7.0,3.0,11.0,124.0,90.3,29.0,0.1818,1.0,7.0,6.0,12.0,153.0,88.7,33.0,0.0833,69.5,20.8,37.3,1013.6,0.0,8.2,5.1,9.0,N,-6.66,-7.91,-4.6,night
415542,2015-08-26,2015,ATH,2015-08-26 12:40:00,12,8,2,10,4,11,7,16,304,86.1,3,56,0.0536,0.25,2.0,3.0,5.0,12.0,178.0,87.1,42.0,0.1667,2.0,8.0,2.0,4.0,126.0,84.6,28.0,0.5,76.5,24.7,35.0,1013.9,0.0,4.8,3.0,325.3,NW,-0.87,-2.44,0.81,day
415709,2015-09-07,2015,TEX,2015-09-07 15:40:00,15,0,3,3,0,17,6,13,282,85.7,2,45,0.0444,0.0,0.0,8.0,2.0,7.0,134.0,89.8,30.0,0.0,0.0,9.0,4.0,6.0,148.0,80.7,24.0,0.0,67.8,19.9,55.3,1020.2,0.0,2.7,1.7,354.7,N,-1.72,-2.33,-0.91,day
415724,2015-09-08,2015,TEX,2015-09-08 19:10:00,19,6,9,15,5,13,6,17,316,89.1,5,59,0.0847,0.2941,1.0,7.0,2.0,9.0,141.0,88.7,35.0,0.1111,4.0,6.0,4.0,8.0,175.0,89.5,36.0,0.5,64.9,18.3,81.0,1016.1,0.0,5.7,3.5,22.7,NE,-5.27,-5.7,-4.21,night
