game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
745627,2024-08-04,2024,LAD,2024-08-04 13:07:00,13.0,2,3,5,1,21,8,12,275,79.7,1,42,0.0238,0.0833,1.0,10.0,3.0,6.0,131.0,81.0,41.0,0.1667,0.0,11.0,5.0,6.0,144.0,78.4,40.0,0.0,69.1,20.6,65.0,1013.2,0.0,13.5,8.4,249.3,W,12.27,9.63,13.43,day
745628,2024-08-05,2024,CWS,2024-08-05 18:40:00,18.0,5,1,6,1,17,10,8,270,82.0,2,41,0.0488,0.125,1.0,8.0,9.0,4.0,153.0,82.2,43.0,0.25,0.0,9.0,1.0,4.0,117.0,81.9,39.0,0.0,61.2,16.2,82.7,1013.5,0.0,11.9,7.4,239.3,SW,11.5,9.8,11.81,night
745629,2024-08-06,2024,CWS,2024-08-06 18:40:00,18.0,1,5,6,2,9,4,13,257,82.5,4,56,0.0714,0.1538,1.0,5.0,2.0,6.0,122.0,80.6,44.0,0.1667,1.0,4.0,2.0,7.0,135.0,84.2,52.0,0.1429,71.3,21.8,56.3,1012.1,0.0,5.8,3.6,249.7,W,5.24,4.1,5.75,night
745630,2024-08-07,2024,CWS,2024-08-07 12:37:00,12.0,3,2,5,1,13,3,13,271,79.2,3,50,0.06,0.0769,0.0,5.0,3.0,6.0,129.0,79.7,42.0,0.0,1.0,8.0,0.0,7.0,142.0,78.9,58.0,0.1429,78.0,25.6,42.0,1013.7,0.0,11.1,6.9,256.7,W,9.42,6.86,10.84,day
745626,2024-08-17,2024,SF,2024-08-17 16:07:00,16.0,2,0,2,0,17,9,10,299,81.1,1,43,0.0233,0.0,0.0,7.0,5.0,6.0,142.0,82.3,46.0,0.0,0.0,10.0,4.0,4.0,157.0,80.0,45.0,0.0,69.6,20.9,80.7,1014.0,0.7,16.7,10.4,255.3,W,14.44,10.68,16.46,day
745621,2024-08-18,2024,SF,2024-08-18 13:07:00,13.0,2,4,6,3,31,3,17,298,81.1,4,42,0.0952,0.1765,0.0,16.0,3.0,8.0,152.0,83.7,37.0,0.0,3.0,15.0,0.0,9.0,146.0,78.8,43.0,0.3333,71.4,21.9,61.7,1015.6,0.0,15.8,9.8,257.7,W,13.33,9.6,15.45,day
745620,2024-08-19,2024,TB,2024-08-19 18:40:00,18.0,3,0,3,1,17,8,8,270,81.5,2,41,0.0488,0.125,1.0,6.0,3.0,6.0,116.0,82.9,35.0,0.1667,0.0,11.0,5.0,2.0,154.0,80.3,44.0,0.0,64.8,18.2,65.0,1016.1,0.0,8.9,5.5,236.7,SW,8.72,7.58,8.81,night
745624,2024-08-20,2024,TB,2024-08-20 18:40:00,18.0,0,1,1,1,11,4,6,202,81.9,3,47,0.0638,0.1667,0.0,5.0,3.0,3.0,101.0,80.9,37.0,0.0,1.0,6.0,1.0,3.0,101.0,82.7,44.0,0.3333,69.4,20.8,56.7,1015.7,0.0,12.5,7.7,247.3,SW,11.53,9.22,12.46,night
745622,2024-08-21,2024,TB,2024-08-21 18:40:00,18.0,2,4,6,2,23,4,12,284,79.7,2,43,0.0465,0.1667,1.0,10.0,2.0,5.0,147.0,81.1,40.0,0.2,1.0,13.0,2.0,7.0,137.0,78.3,38.0,0.1429,63.0,17.2,83.3,1013.9,0.0,13.7,8.5,234.3,SW,13.55,11.97,13.5,night
745623,2024-08-22,2024,TB,2024-08-22 12:37:00,12.0,3,1,4,0,17,8,15,289,81.9,2,48,0.0417,0.0,0.0,6.0,4.0,9.0,137.0,84.5,44.0,0.0,0.0,11.0,4.0,6.0,152.0,79.3,45.0,0.0,67.3,19.6,70.3,1014.0,0.0,22.9,14.2,255.7,W,19.7,14.51,22.5,day
745625,2024-08-23,2024,MIL,2024-08-23 18:40:00,18.0,3,11,14,3,14,8,20,329,82.1,8,58,0.1379,0.15,1.0,6.0,4.0,6.0,138.0,80.7,56.0,0.1667,2.0,8.0,4.0,14.0,191.0,83.3,63.0,0.1429,63.9,17.7,73.7,1015.2,0.5,12.0,7.4,277.0,W,7.37,3.7,10.15,night
745617,2024-08-24,2024,MIL,2024-08-24 13:07:00,13.0,5,9,14,3,20,8,22,346,83.6,4,55,0.0727,0.1364,2.0,8.0,0.0,12.0,158.0,85.4,60.0,0.1667,1.0,12.0,6.0,10.0,188.0,81.7,59.0,0.1,72.7,22.6,57.0,1017.7,0.0,16.4,10.2,255.0,W,14.23,10.56,16.18,day
745618,2024-08-25,2024,MIL,2024-08-25 13:07:00,13.0,4,3,7,2,18,5,9,277,81.2,1,41,0.0244,0.2222,0.0,9.0,3.0,5.0,137.0,82.4,45.0,0.0,2.0,9.0,2.0,4.0,140.0,80.2,48.0,0.5,78.8,26.0,42.3,1018.0,0.0,15.3,9.5,267.7,W,11.23,7.01,14.09,day
745619,2024-09-02,2024,SEA,2024-09-02 16:07:00,16.0,5,4,9,3,23,7,11,292,80.9,6,39,0.1538,0.2727,2.0,12.0,2.0,5.0,135.0,81.5,42.0,0.4,1.0,11.0,5.0,6.0,157.0,80.2,40.0,0.1667,70.1,21.2,63.7,1013.4,0.0,13.9,8.6,254.3,W,12.09,9.04,13.68,day
745615,2024-09-03,2024,SEA,2024-09-03 18:40:00,18.0,3,2,5,2,18,5,11,257,82.2,3,41,0.0732,0.1818,2.0,8.0,2.0,6.0,132.0,82.3,57.0,0.3333,0.0,10.0,3.0,5.0,125.0,82.0,39.0,0.0,75.3,24.0,56.0,1011.3,0.0,6.2,3.8,234.6,SW,6.08,5.36,6.06,night
745614,2024-09-04,2024,SEA,2024-09-04 18:40:00,18.0,3,16,19,1,20,5,23,302,81.1,7,56,0.125,0.0435,0.0,14.0,1.0,7.0,128.0,84.0,37.0,0.0,1.0,6.0,4.0,16.0,174.0,79.7,76.0,0.0625,66.8,19.3,78.7,1014.7,0.0,8.5,5.3,292.0,W,3.33,0.45,5.82,night
745612,2024-09-05,2024,SEA,2024-09-05 12:37:00,12.0,4,6,10,5,19,5,21,326,85.8,8,55,0.1455,0.2381,2.0,11.0,2.0,10.0,144.0,87.7,42.0,0.2,3.0,8.0,2.0,11.0,182.0,84.4,60.0,0.2727,81.1,27.3,38.3,1016.0,0.0,6.7,4.2,261.0,W,5.42,3.75,6.44,day
745611,2024-09-06,2024,DET,2024-09-06 18:40:00,18.0,7,6,13,1,29,6,27,392,84.2,5,71,0.0704,0.037,1.0,12.0,1.0,15.0,187.0,85.2,60.0,0.0667,0.0,17.0,4.0,12.0,205.0,83.4,71.0,0.0,71.7,22.1,56.0,1012.3,0.0,5.4,3.4,249.7,W,4.94,3.86,5.41,night
