game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
776907,2025-08-02,2025,ATL,2025-08-02 19:15:00,19,2,4,6,2,18,5,20,298,87.0,5,55,0.0909,0.1,72.1,22.3,51.7,1003.3,0.0,12.2,7.6,47.0,NE,-5.05,-8.53,-0.95
776792,2025-08-11,2025,PHI,2025-08-11 18:10:00,18,1,4,5,1,11,2,15,256,84.4,1,57,0.0175,0.0667,87.5,30.8,45.0,998.5,0.0,7.6,4.7,149.1,SE,-6.08,-4.17,-7.25
776777,2025-08-12,2025,PHI,2025-08-12 18:40:00,18,6,1,7,2,14,2,15,239,84.7,3,50,0.06,0.1333,82.6,28.1,70.3,995.1,0.0,7.4,4.6,230.3,SW,3.44,5.46,1.0
776765,2025-08-13,2025,PHI,2025-08-13 17:10:00,17,8,0,8,1,20,3,13,260,82.9,0,43,0.0,0.0769,78.4,25.8,79.0,994.1,0.1,6.7,4.1,278.0,W,6.45,6.64,5.5
776740,2025-08-15,2025,MIL,2025-08-15 18:40:00,18,8,10,18,3,20,5,26,347,80.4,2,58,0.0345,0.1154,84.6,29.2,68.0,1000.3,0.0,1.2,0.7,220.2,SW,0.35,0.71,-0.05
776721,2025-08-16,2025,MIL,2025-08-16 18:40:00,18,5,6,11,4,20,10,17,340,82.6,4,61,0.0656,0.2353,84.4,29.1,62.3,999.3,0.0,6.2,3.9,311.0,NW,5.88,4.85,6.2
776709,2025-08-17,2025,MIL,2025-08-17 13:40:00,13,3,2,5,1,15,6,13,288,81.6,3,55,0.0545,0.0769,87.4,30.8,52.0,998.6,0.0,9.5,5.9,328.0,NW,7.76,5.4,9.19
776551,2025-08-29,2025,STL,2025-08-29 18:40:00,18,5,7,12,5,18,8,21,333,81.5,7,63,0.1111,0.2381,72.2,22.3,43.7,999.7,0.0,9.2,5.7,357.7,N,3.86,0.78,6.49
776536,2025-08-30,2025,STL,2025-08-30 18:40:00,18,2,4,6,3,12,9,15,310,81.4,4,55,0.0727,0.2,70.2,21.2,45.7,1001.6,0.0,9.4,5.8,51.3,NE,-4.53,-7.08,-1.44
776518,2025-08-31,2025,STL,2025-08-31 12:10:00,12,7,4,11,3,26,5,17,307,82.1,3,42,0.0714,0.1765,75.9,24.4,34.7,1004.2,0.0,10.4,6.4,57.3,NE,-5.92,-8.47,-2.65
776503,2025-09-01,2025,TOR,2025-09-01 13:10:00,13,5,4,9,2,15,4,19,306,81.9,6,54,0.1111,0.1053,81.3,27.4,32.0,1001.9,0.0,8.5,5.3,72.7,E,-6.53,-8.0,-4.27
776491,2025-09-02,2025,TOR,2025-09-02 18:40:00,18,9,12,21,6,19,7,27,348,83.9,6,60,0.1,0.2222,77.1,25.0,40.3,996.8,0.0,9.4,5.9,171.9,S,-4.81,-1.74,-7.29
776475,2025-09-03,2025,TOR,2025-09-03 18:40:00,18,9,13,22,5,22,8,28,353,85.1,7,60,0.1167,0.1786,76.9,25.0,44.3,989.7,0.0,10.1,6.3,211.6,SW,1.61,4.93,-1.91
776450,2025-09-05,2025,NYM,2025-09-05 18:40:00,18,4,5,9,1,19,8,19,326,81.1,2,53,0.0377,0.0526,73.2,22.9,50.0,994.1,0.0,9.4,5.8,278.2,W,9.08,9.32,7.74
776439,2025-09-06,2025,NYM,2025-09-06 18:40:00,18,6,3,9,4,18,11,15,285,83.6,7,44,0.1591,0.2667,67.2,19.5,35.0,998.9,0.0,9.7,6.0,311.0,NW,9.23,7.62,9.73
776429,2025-09-07,2025,NYM,2025-09-07 13:40:00,13,3,2,5,2,21,6,7,244,82.8,3,36,0.0833,0.2857,71.0,21.7,35.3,1002.8,0.0,11.7,7.2,339.3,N,7.98,4.59,10.41
776282,2025-09-18,2025,CHC,2025-09-18 19:15:00,19,1,0,1,0,21,2,5,221,81.1,3,36,0.0833,0.0,80.1,26.7,39.3,998.0,0.0,4.6,2.9,99.3,E,-4.51,-4.6,-3.88
776267,2025-09-19,2025,CHC,2025-09-19 18:40:00,18,7,4,11,7,16,8,18,304,80.7,7,48,0.1458,0.3889,82.7,28.2,33.0,998.1,0.0,4.8,3.0,88.3,E,-4.38,-4.79,-3.44
776254,2025-09-20,2025,CHC,2025-09-20 18:40:00,18,6,3,9,5,16,3,16,271,83.1,3,52,0.0577,0.3125,82.4,28.0,35.7,998.5,0.0,5.8,3.6,138.8,SE,-5.23,-4.03,-5.8
776239,2025-09-21,2025,CHC,2025-09-21 13:40:00,13,1,0,1,0,11,3,11,253,81.0,1,51,0.0196,0.0,80.8,27.1,57.0,997.4,1.4,10.9,6.8,211.0,SW,1.62,5.22,-2.17
776224,2025-09-23,2025,PIT,2025-09-23 18:40:00,18,2,4,6,2,17,4,13,280,81.3,2,46,0.0435,0.1538,73.8,23.2,82.3,995.9,0.3,3.3,2.1,272.8,W,3.14,3.33,2.57
776202,2025-09-24,2025,PIT,2025-09-24 18:40:00,18,3,4,7,2,26,7,18,382,84.4,6,55,0.1091,0.1111,71.7,22.0,86.7,994.3,0.1,2.4,1.5,43.4,NE,-0.86,-1.57,-0.04
776190,2025-09-25,2025,PIT,2025-09-25 12:40:00,12,2,1,3,0,22,2,13,234,83.1,1,40,0.025,0.0,72.2,22.3,73.7,993.3,0.1,5.4,3.4,320.7,NW,4.76,3.6,5.35
