game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
746326,2024-04-09,2024,HOU,2024-04-09 18:40:00,18,4,3,7,0,17,6,20,322,81.2,5,62,0.0806,0.0,0.0,7.0,5.0,7.0,158.0,79.9,46.0,0.0,0.0,10.0,1.0,13.0,164.0,82.2,64.0,0.0,61.0,16.1,46.7,981.6,0.0,6.6,4.1,41.0,NE,-6.55,-6.31,-6.0
746323,2024-04-10,2024,HOU,2024-04-10 18:40:00,18,11,2,13,1,9,9,20,319,83.0,4,61,0.0656,0.05,1.0,5.0,6.0,11.0,186.0,82.0,63.0,0.0909,0.0,4.0,3.0,9.0,133.0,84.3,49.0,0.0,62.4,16.9,46.0,978.2,0.0,8.5,5.3,0.4,N,-6.07,-7.76,-3.66
746322,2024-04-11,2024,HOU,2024-04-11 13:10:00,13,13,3,16,3,10,7,27,321,84.7,6,67,0.0896,0.1111,2.0,4.0,2.0,16.0,154.0,86.6,56.0,0.125,1.0,6.0,5.0,11.0,167.0,82.9,60.0,0.0909,61.5,16.4,30.7,980.7,0.0,31.0,19.3,315.7,NW,-0.36,-10.95,10.27
746325,2024-04-19,2024,BAL,2024-04-19 18:40:00,18,9,4,13,3,13,7,17,296,84.8,6,54,0.1111,0.1765,2.0,5.0,4.0,9.0,141.0,84.5,47.0,0.2222,1.0,8.0,3.0,8.0,155.0,85.2,47.0,0.125,55.4,13.0,44.0,991.2,0.0,8.0,5.0,353.3,N,-4.96,-6.81,-2.52
746324,2024-04-20,2024,BAL,2024-04-20 18:10:00,18,7,9,16,1,15,7,23,339,82.0,5,62,0.0806,0.0435,1.0,6.0,4.0,8.0,156.0,82.2,55.0,0.125,0.0,9.0,3.0,15.0,183.0,81.8,79.0,0.0,49.8,9.9,41.3,994.2,0.0,12.6,7.8,337.7,N,-4.86,-8.54,-0.59
746316,2024-04-21,2024,BAL,2024-04-21 13:10:00,13,0,5,5,2,9,7,16,302,84.9,6,60,0.1,0.125,0.0,5.0,4.0,5.0,145.0,82.7,55.0,0.0,2.0,4.0,3.0,11.0,157.0,87.1,55.0,0.1818,56.1,13.4,30.7,995.3,0.0,12.5,7.8,315.7,NW,-0.15,-4.42,4.15
746319,2024-04-22,2024,TOR,2024-04-22 18:40:00,18,3,5,8,3,15,5,14,277,83.3,6,52,0.1154,0.2143,2.0,7.0,0.0,8.0,118.0,86.7,47.0,0.25,1.0,8.0,5.0,6.0,159.0,79.8,47.0,0.1667,64.5,18.1,38.3,980.3,0.0,21.4,13.3,198.3,S,19.15,21.29,14.71
746321,2024-04-23,2024,TOR,2024-04-23 18:40:00,18,3,2,5,0,9,5,17,266,83.2,1,57,0.0175,0.0,0.0,4.0,1.0,8.0,123.0,82.6,54.0,0.0,0.0,5.0,4.0,9.0,143.0,83.9,48.0,0.0,66.6,19.2,33.7,983.4,0.0,13.2,8.2,322.7,NW,-1.76,-6.13,2.82
746317,2024-04-24,2024,TOR,2024-04-24 18:40:00,18,3,2,5,1,10,6,15,283,83.4,6,56,0.1071,0.0667,0.0,2.0,2.0,9.0,135.0,82.8,53.0,0.0,1.0,8.0,3.0,6.0,148.0,84.2,48.0,0.1667,67.3,19.6,42.0,988.5,0.0,6.5,4.0,136.7,SE,0.19,2.39,-2.03
746320,2024-04-25,2024,TOR,2024-04-25 13:10:00,13,2,1,3,1,5,6,6,143,82.2,2,30,0.0667,0.1667,1.0,1.0,3.0,3.0,67.0,84.1,30.0,0.3333,0.0,4.0,3.0,3.0,76.0,79.9,24.0,0.0,60.7,15.9,66.0,985.8,0.0,22.7,14.1,125.7,SE,-3.68,4.19,-11.1
