game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
718143,2023-05-17,2023,PHI,2023-05-17 12:45:00,12,7,4,11,1,18,7,19,315,80.0,2,52,0.0385,0.0526,0.0,8.0,5.0,11.0,173.0,78.5,54.0,0.0,1.0,10.0,2.0,8.0,142.0,81.8,45.0,0.125,58.0,14.5,83.0,1013.3,0.0,27.3,17.0,251.0,W,25.84,27.33,21.24
718105,2023-05-19,2023,MIA,2023-05-19 19:15:00,19,4,3,7,1,18,8,11,274,81.3,2,44,0.0455,0.0909,0.0,8.0,4.0,5.0,136.0,81.9,40.0,0.0,1.0,10.0,3.0,6.0,138.0,80.7,44.0,0.1667,55.5,13.1,85.7,1015.9,0.0,32.0,19.9,252.7,W,30.52,31.93,25.42
718103,2023-05-20,2023,MIA,2023-05-20 13:05:00,13,0,1,1,0,21,4,8,267,79.7,0,40,0.0,0.0,0.0,10.0,1.0,3.0,119.0,81.9,38.0,0.0,0.0,11.0,2.0,5.0,148.0,77.4,38.0,0.0,58.1,14.5,78.3,1019.0,0.0,34.4,21.4,256.3,W,33.39,34.16,28.6
718078,2023-05-21,2023,MIA,2023-05-21 13:05:00,13,7,5,12,4,17,2,22,279,82.0,4,54,0.0741,0.1818,2.0,10.0,2.0,9.0,140.0,81.3,46.0,0.2222,2.0,7.0,0.0,13.0,139.0,82.6,47.0,0.1538,57.8,14.3,85.0,1014.8,0.0,20.3,12.6,248.3,W,18.83,20.26,15.14
717978,2023-05-29,2023,PIT,2023-05-29 14:05:00,14,14,4,18,4,6,4,27,256,85.5,8,71,0.1127,0.1481,2.0,3.0,4.0,18.0,160.0,85.3,54.0,0.1111,2.0,3.0,0.0,9.0,96.0,85.7,40.0,0.2222,60.6,15.9,68.3,1012.9,0.0,32.3,20.0,237.3,SW,27.16,31.48,19.57
717972,2023-05-30,2023,PIT,2023-05-30 18:45:00,18,1,2,3,1,20,9,11,292,81.5,2,41,0.0488,0.0909,0.0,9.0,7.0,5.0,153.0,81.5,45.0,0.0,1.0,11.0,2.0,6.0,139.0,81.5,34.0,0.1667,56.6,13.7,78.3,1012.9,0.0,27.2,16.9,253.3,W,26.06,27.15,21.82
717953,2023-05-31,2023,PIT,2023-05-31 12:45:00,12,4,9,13,0,23,4,26,301,80.4,3,51,0.0588,0.0,0.0,11.0,1.0,12.0,147.0,83.7,54.0,0.0,0.0,12.0,3.0,14.0,154.0,76.8,51.0,0.0,57.2,14.0,74.7,1011.4,0.0,24.8,15.4,239.7,SW,21.43,24.43,15.85
717920,2023-06-02,2023,BAL,2023-06-02 19:15:00,19,2,3,5,2,19,4,10,267,82.6,4,41,0.0976,0.2,1.0,12.0,3.0,6.0,150.0,83.3,43.0,0.1667,1.0,7.0,1.0,4.0,117.0,82.0,42.0,0.25,56.7,13.7,81.3,1013.1,0.0,25.6,15.9,247.0,SW,23.53,25.53,18.7
717916,2023-06-03,2023,BAL,2023-06-03 19:05:00,19,4,0,4,0,19,4,15,276,81.9,3,47,0.0638,0.0,0.0,11.0,4.0,10.0,158.0,83.4,44.0,0.0,0.0,8.0,0.0,5.0,118.0,80.2,37.0,0.0,59.5,15.3,77.0,1010.1,0.0,22.1,13.7,233.7,SW,17.8,21.21,12.25
717890,2023-06-04,2023,BAL,2023-06-04 13:05:00,13,3,8,11,2,20,6,16,309,79.8,2,49,0.0408,0.125,1.0,11.0,3.0,5.0,152.0,76.9,49.0,0.2,1.0,9.0,3.0,11.0,157.0,82.5,52.0,0.0909,60.2,15.7,74.7,1009.1,0.0,27.1,16.8,243.3,SW,24.22,26.92,18.6
717823,2023-06-09,2023,CHC,2023-06-09 19:15:00,19,2,3,5,0,14,9,14,267,83.5,0,48,0.0,0.0,0.0,9.0,4.0,7.0,129.0,82.7,41.0,0.0,0.0,5.0,5.0,7.0,138.0,84.1,51.0,0.0,56.0,13.3,82.3,1014.1,0.0,26.3,16.3,270.0,W,26.27,24.68,24.68
717826,2023-06-10,2023,CHC,2023-06-10 16:35:00,16,0,4,4,2,15,2,6,255,80.0,6,45,0.1333,0.3333,0.0,4.0,1.0,1.0,106.0,82.3,36.0,0.0,2.0,11.0,1.0,5.0,149.0,78.6,59.0,0.4,56.8,13.8,81.3,1010.8,0.0,27.2,16.9,244.3,SW,24.55,27.1,19.03
717796,2023-06-11,2023,CHC,2023-06-11 13:05:00,13,13,3,16,4,13,8,22,340,81.0,6,63,0.0952,0.1818,4.0,6.0,5.0,15.0,161.0,84.2,57.0,0.2667,0.0,7.0,3.0,7.0,179.0,78.3,68.0,0.0,61.5,16.4,70.3,1009.3,0.0,30.6,19.0,233.0,SW,24.44,29.26,16.67
717697,2023-06-19,2023,SD,2023-06-19 18:45:00,18,7,4,11,5,12,9,16,315,83.8,5,61,0.082,0.3125,3.0,4.0,6.0,6.0,158.0,86.3,54.0,0.5,2.0,8.0,1.0,10.0,157.0,81.4,58.0,0.2,59.3,15.2,66.7,1015.2,0.0,30.0,18.6,274.0,W,29.89,27.38,28.81
717688,2023-06-20,2023,SD,2023-06-20 18:45:00,18,4,3,7,2,15,7,18,278,82.6,2,55,0.0364,0.1111,1.0,6.0,5.0,8.0,126.0,85.8,42.0,0.125,1.0,9.0,2.0,10.0,152.0,80.3,57.0,0.1,59.5,15.3,70.3,1017.1,0.0,31.0,19.2,275.0,W,30.85,28.07,29.91
717674,2023-06-21,2023,SD,2023-06-21 18:45:00,18,4,2,6,0,17,9,16,278,82.8,0,44,0.0,0.0,0.0,8.0,3.0,8.0,132.0,83.7,45.0,0.0,0.0,9.0,6.0,8.0,146.0,81.8,42.0,0.0,57.1,14.0,79.7,1013.7,0.0,28.7,17.9,256.3,W,27.92,28.56,23.91
717661,2023-06-22,2023,SD,2023-06-22 12:45:00,12,0,10,10,3,20,6,14,283,82.6,4,46,0.087,0.2143,0.0,14.0,0.0,3.0,124.0,80.0,28.0,0.0,3.0,6.0,6.0,11.0,159.0,84.0,50.0,0.2727,61.5,16.4,64.7,1012.8,0.0,28.5,17.7,234.3,SW,23.13,27.41,16.06
717641,2023-06-23,2023,AZ,2023-06-23 19:15:00,19,8,5,13,2,14,6,20,276,84.0,5,56,0.0893,0.1,1.0,7.0,4.0,12.0,144.0,86.4,43.0,0.0833,1.0,7.0,2.0,8.0,132.0,81.8,47.0,0.125,56.9,13.8,82.3,1016.7,0.0,27.3,17.0,266.0,W,27.27,26.27,24.97
717639,2023-06-24,2023,AZ,2023-06-24 13:05:00,13,7,6,13,2,19,4,22,266,81.1,1,54,0.0185,0.0909,1.0,7.0,2.0,10.0,117.0,83.8,38.0,0.1,1.0,12.0,2.0,12.0,149.0,79.4,57.0,0.0833,59.7,15.4,73.0,1017.5,0.0,31.7,19.7,262.0,W,31.42,31.04,28.02
717612,2023-06-25,2023,AZ,2023-06-25 13:05:00,13,2,5,7,1,15,9,16,298,82.3,6,53,0.1132,0.0625,0.0,9.0,5.0,6.0,142.0,81.6,54.0,0.0,1.0,6.0,4.0,10.0,156.0,83.1,47.0,0.1,59.5,15.3,75.0,1017.7,0.0,29.5,18.3,258.3,W,28.89,29.19,25.11
717516,2023-07-03,2023,SEA,2023-07-03 18:45:00,18,5,6,11,2,23,4,17,269,84.8,5,49,0.102,0.1176,2.0,11.0,2.0,7.0,132.0,84.5,45.0,0.2857,0.0,12.0,2.0,10.0,137.0,85.2,41.0,0.0,58.5,14.7,83.7,1011.0,0.0,24.3,15.1,242.7,SW,21.59,24.1,16.47
717509,2023-07-04,2023,SEA,2023-07-04 13:35:00,13,0,6,6,2,16,1,18,263,85.6,3,55,0.0545,0.1111,0.0,7.0,0.0,5.0,105.0,86.5,39.0,0.0,2.0,9.0,1.0,13.0,158.0,85.0,55.0,0.1538,63.0,17.2,63.7,1012.3,0.0,26.5,16.4,251.3,W,25.07,26.46,20.67
717490,2023-07-05,2023,SEA,2023-07-05 18:05:00,18,2,0,2,0,14,4,15,261,79.6,3,51,0.0588,0.0,0.0,5.0,4.0,8.0,137.0,78.7,53.0,0.0,0.0,9.0,0.0,7.0,124.0,80.5,46.0,0.0,60.3,15.7,80.0,1012.3,0.0,22.8,14.2,243.0,SW,20.31,22.63,15.55
717448,2023-07-07,2023,COL,2023-07-07 19:15:00,19,2,5,7,3,9,2,14,250,82.3,6,55,0.1091,0.2143,1.0,1.0,0.0,5.0,112.0,80.9,48.0,0.2,2.0,8.0,2.0,9.0,138.0,83.5,52.0,0.2222,56.5,13.6,79.3,1010.8,0.0,29.1,18.1,251.7,W,27.65,29.12,22.85
717451,2023-07-08,2023,COL,2023-07-08 13:05:00,13,5,3,8,3,16,3,20,280,85.1,5,53,0.0943,0.15,2.0,7.0,1.0,11.0,137.0,87.8,53.0,0.1818,1.0,9.0,2.0,9.0,143.0,82.1,46.0,0.1111,63.7,17.6,60.7,1011.5,0.0,33.1,20.6,263.3,W,32.91,32.24,29.61
717422,2023-07-09,2023,COL,2023-07-09 13:05:00,13,1,0,1,1,11,3,14,205,85.5,1,49,0.0204,0.0714,1.0,1.0,3.0,7.0,102.0,86.2,43.0,0.1429,0.0,10.0,0.0,7.0,103.0,84.8,37.0,0.0,62.3,16.8,67.7,1014.4,0.0,35.0,21.7,261.7,W,34.63,34.28,30.81
717272,2023-07-25,2023,ATH,2023-07-25 18:45:00,18,2,1,3,0,24,5,9,259,81.6,0,37,0.0,0.0,0.0,10.0,3.0,4.0,120.0,85.4,36.0,0.0,0.0,14.0,1.0,5.0,139.0,78.0,38.0,0.0,67.4,19.7,63.7,1013.4,0.0,22.0,13.7,246.3,SW,20.18,21.99,15.94
717251,2023-07-26,2023,ATH,2023-07-26 18:45:00,18,8,3,11,2,18,5,17,274,82.5,4,47,0.0851,0.1176,2.0,10.0,3.0,9.0,140.0,83.5,40.0,0.2222,0.0,8.0,2.0,8.0,134.0,81.5,38.0,0.0,59.3,15.2,81.0,1013.0,0.0,27.0,16.8,244.3,SW,24.31,26.83,18.85
717220,2023-07-28,2023,BOS,2023-07-28 19:15:00,19,2,3,5,2,18,1,14,237,84.2,5,48,0.1042,0.1429,1.0,13.0,1.0,6.0,134.0,84.6,46.0,0.1667,1.0,5.0,0.0,8.0,103.0,83.7,44.0,0.125,60.0,15.6,77.3,1014.4,0.0,25.2,15.7,250.7,W,23.78,25.2,19.49
717221,2023-07-29,2023,BOS,2023-07-29 16:15:00,16,3,2,5,1,17,5,16,278,83.1,1,47,0.0213,0.0625,1.0,8.0,3.0,11.0,156.0,82.3,49.0,0.0909,0.0,9.0,1.0,5.0,122.0,84.1,36.0,0.0,66.4,19.1,58.7,1015.3,0.0,27.4,17.0,254.7,W,26.42,27.31,22.35
717197,2023-07-30,2023,BOS,2023-07-30 13:05:00,13,4,3,7,2,15,6,19,329,80.6,1,64,0.0156,0.1053,0.0,6.0,1.0,11.0,168.0,79.1,69.0,0.0,2.0,9.0,2.0,8.0,161.0,82.5,55.0,0.25,67.9,19.9,56.3,1014.5,0.0,24.7,15.3,242.0,SW,21.81,24.46,16.53
717190,2023-07-31,2023,AZ,2023-07-31 18:45:00,18,3,4,7,1,19,9,10,324,81.4,5,55,0.0909,0.1,1.0,6.0,5.0,5.0,160.0,83.9,50.0,0.2,0.0,13.0,3.0,5.0,164.0,78.9,51.0,0.0,60.7,15.9,76.0,1013.1,0.0,25.4,15.8,232.7,SW,20.22,24.28,13.73
717180,2023-08-01,2023,AZ,2023-08-01 18:45:00,18,4,3,7,5,12,3,15,249,85.6,4,48,0.0833,0.3333,2.0,8.0,2.0,9.0,125.0,87.7,37.0,0.2222,3.0,4.0,1.0,6.0,124.0,83.7,40.0,0.5,56.8,13.8,88.7,1015.3,0.0,26.4,16.4,248.0,W,24.51,26.42,19.64
717164,2023-08-02,2023,AZ,2023-08-02 18:45:00,18,4,2,6,0,10,2,15,240,83.7,5,54,0.0926,0.0,0.0,5.0,1.0,10.0,115.0,84.1,48.0,0.0,0.0,5.0,1.0,5.0,125.0,83.3,41.0,0.0,58.8,14.9,84.3,1015.4,0.0,30.5,19.0,256.0,W,29.63,30.37,25.31
717151,2023-08-03,2023,AZ,2023-08-03 12:45:00,12,1,0,1,1,15,4,8,214,80.7,2,42,0.0476,0.125,1.0,8.0,1.0,2.0,93.0,80.5,29.0,0.5,0.0,7.0,3.0,6.0,121.0,80.8,42.0,0.0,61.0,16.1,76.0,1018.1,0.0,32.2,20.0,258.0,W,31.46,31.85,27.28
