game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
567554,2019-03-30,2019,STL,2019-03-30 18:10:00,18,4,2,6,3,20,6,15,296,84.8,3,47,0.0638,0.2,3.0,9.0,4.0,8.0,151.0,85.8,38.0,0.375,0.0,11.0,1.0,7.0,145.0,83.9,39.0,0.0,33.9,1.0,63.3,994.2,0.1,14.8,9.2,26.0,NE,4.82,-0.26,9.31,night
567555,2019-03-31,2019,STL,2019-03-31 13:10:00,13,5,4,9,4,24,8,16,293,84.3,5,42,0.119,0.25,1.0,9.0,5.0,9.0,153.0,86.1,36.0,0.1111,3.0,15.0,2.0,7.0,140.0,82.5,35.0,0.4286,36.1,2.3,39.0,1002.1,0.0,20.1,12.5,316.0,NW,20.1,18.76,19.0,day
567556,2019-04-05,2019,CHC,2019-04-05 19:10:00,19,13,10,23,8,22,7,27,345,87.2,9,53,0.1698,0.2963,5.0,8.0,5.0,15.0,177.0,88.4,47.0,0.3333,3.0,14.0,2.0,12.0,168.0,85.6,39.0,0.25,41.8,5.4,89.0,995.8,0.0,9.0,5.6,144.0,SE,-8.89,-7.87,-8.83,night
567557,2019-04-06,2019,CHC,2019-04-06 18:10:00,18,8,14,22,7,18,12,22,376,85.4,9,59,0.1525,0.3182,3.0,7.0,3.0,10.0,173.0,85.3,46.0,0.3,4.0,11.0,9.0,12.0,203.0,85.5,49.0,0.3333,44.4,6.9,96.7,994.7,0.0,11.7,7.2,122.4,SE,-11.38,-11.57,-9.83,night
567558,2019-04-07,2019,CHC,2019-04-07 13:10:00,13,4,2,6,2,15,7,16,291,82.6,2,53,0.0377,0.125,1.0,10.0,3.0,10.0,146.0,82.4,35.0,0.1,1.0,5.0,3.0,6.0,145.0,82.8,44.0,0.1667,52.8,11.6,91.0,985.9,3.4,12.6,7.8,137.3,SE,-12.59,-11.65,-12.01,day
567559,2019-04-15,2019,STL,2019-04-15 18:40:00,18,10,7,17,7,19,13,21,335,83.5,6,53,0.1132,0.3333,4.0,9.0,6.0,13.0,179.0,85.3,47.0,0.3077,3.0,10.0,6.0,8.0,156.0,81.4,40.0,0.375,42.2,5.7,61.3,992.4,0.0,16.6,10.3,160.4,S,-15.0,-11.66,-16.53,night
567560,2019-04-16,2019,STL,2019-04-16 18:40:00,18,8,4,12,4,27,6,23,300,85.4,5,45,0.1111,0.1739,3.0,14.0,3.0,12.0,155.0,87.4,36.0,0.25,1.0,13.0,3.0,11.0,145.0,83.6,39.0,0.0909,44.2,6.8,86.7,992.2,0.0,12.2,7.6,41.3,NE,0.78,-3.44,4.91,night
567561,2019-04-17,2019,STL,2019-04-17 12:40:00,12,3,6,9,3,17,4,22,297,86.3,3,53,0.0566,0.1364,1.0,10.0,2.0,7.0,137.0,88.7,30.0,0.1429,2.0,7.0,2.0,15.0,160.0,84.6,42.0,0.1333,45.3,7.4,91.7,987.8,1.3,17.0,10.6,109.7,E,-15.36,-16.93,-11.95,day
567562,2019-04-18,2019,LAD,2019-04-18 19:10:00,19,1,3,4,3,17,6,11,307,83.4,5,45,0.1111,0.2727,1.0,12.0,2.0,5.0,143.0,83.4,35.0,0.2,2.0,5.0,4.0,6.0,164.0,83.4,45.0,0.3333,44.4,6.9,72.7,985.9,0.0,15.8,9.8,350.3,N,12.91,9.0,15.27,night
567563,2019-04-19,2019,LAD,2019-04-19 19:10:00,19,3,5,8,3,24,13,14,349,83.0,3,41,0.0732,0.2143,2.0,14.0,4.0,7.0,160.0,84.3,29.0,0.2857,1.0,10.0,8.0,7.0,189.0,82.2,45.0,0.1429,44.1,6.7,49.3,989.3,0.0,21.2,13.2,20.0,N,8.97,1.85,15.01,night
