game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
662474,2022-08-01,2022,NYM,2022-08-01 19:05:00,19,3,7,10,3,13,6,19,315,80.5,3,57,0.0526,0.1579,74.2,23.4,90.3,1011.0,3.3,4.7,2.9,253.3,W,2.95,1.54,4.01
662529,2022-08-02,2022,NYM,2022-08-02 19:05:00,19,5,1,6,4,16,3,14,257,80.9,4,47,0.0851,0.2857,80.4,26.9,66.0,1010.8,0.0,6.9,4.3,288.7,W,0.46,-1.91,2.77
662552,2022-08-03,2022,NYM,2022-08-03 16:05:00,16,5,9,14,4,15,4,27,334,81.2,3,64,0.0469,0.1481,88.0,31.1,49.0,1012.5,0.0,4.0,2.5,187.3,S,3.89,4.02,3.3
662551,2022-08-12,2022,SD,2022-08-12 19:05:00,19,5,10,15,3,13,11,24,385,83.2,5,67,0.0746,0.125,71.4,21.9,64.3,1015.7,0.0,7.0,4.3,334.7,NW,-4.7,-6.19,-2.64
662473,2022-08-13,2022,SD,2022-08-13 19:05:00,19,4,3,7,4,20,9,18,328,80.8,4,48,0.0833,0.2222,73.8,23.2,53.0,1017.0,0.0,4.7,2.9,255.0,W,2.86,1.41,3.96
662472,2022-08-14,2022,SD,2022-08-14 12:05:00,12,0,6,6,0,17,5,16,310,78.4,0,52,0.0,0.0,82.4,28.0,37.7,1014.6,0.0,10.9,6.8,191.0,S,10.68,10.78,9.29
662471,2022-08-15,2022,CHC,2022-08-15 19:05:00,19,5,4,9,3,22,4,15,293,80.5,4,46,0.087,0.2,68.1,20.1,85.0,1013.1,1.0,8.2,5.1,299.3,NW,-0.98,-3.7,1.87
662550,2022-08-16,2022,CHC,2022-08-16 19:05:00,19,5,7,12,3,23,6,23,353,80.5,4,60,0.0667,0.1304,71.8,22.1,57.7,1013.9,0.0,8.9,5.5,73.3,E,-5.62,-2.92,-7.64
662470,2022-08-17,2022,CHC,2022-08-17 13:05:00,13,2,3,5,1,17,2,11,281,81.0,2,47,0.0426,0.0909,78.3,25.7,57.3,1013.5,0.0,6.6,4.1,215.0,SW,6.48,5.59,6.58
662469,2022-08-26,2022,CIN,2022-08-26 19:05:00,19,3,7,10,1,19,4,17,304,80.7,2,50,0.04,0.0588,76.3,24.6,80.7,1012.6,0.0,4.4,2.8,356.0,N,-3.97,-4.4,-3.05
662468,2022-08-27,2022,CIN,2022-08-27 19:05:00,19,2,6,8,4,16,4,20,306,82.3,4,55,0.0727,0.2,75.4,24.1,86.7,1014.9,0.0,5.2,3.2,343.7,N,-4.03,-4.89,-2.68
662467,2022-08-28,2022,CIN,2022-08-28 13:35:00,13,3,2,5,2,14,2,11,240,82.6,4,46,0.087,0.1818,87.3,30.7,55.7,1016.4,0.2,8.9,5.5,126.3,SE,2.13,4.96,-0.96
662466,2022-08-30,2022,ATH,2022-08-30 19:05:00,19,6,10,16,4,20,7,24,339,82.5,4,56,0.0714,0.1667,76.4,24.7,74.3,1008.6,0.0,9.2,5.7,264.0,W,4.41,1.37,6.92
662465,2022-08-31,2022,ATH,2022-08-31 19:05:00,19,5,1,6,2,11,6,14,265,79.9,3,52,0.0577,0.1429,74.4,23.6,55.0,1011.5,0.0,6.6,4.1,311.7,NW,-2.17,-4.17,0.1
662491,2022-09-01,2022,ATH,2022-09-01 16:05:00,16,7,5,12,2,25,10,22,346,82.9,3,54,0.0556,0.0909,87.6,30.9,31.3,1012.6,0.0,4.5,2.8,298.7,NW,-0.48,-1.98,1.08
662464,2022-09-13,2022,BAL,2022-09-13 19:05:00,19,3,4,7,1,14,6,19,282,82.1,1,58,0.0172,0.0526,70.8,21.5,62.7,1010.1,0.0,11.2,6.9,283.3,W,1.79,-2.08,5.46
662463,2022-09-14,2022,BAL,2022-09-14 19:05:00,19,2,6,8,3,13,4,15,267,83.8,4,55,0.0727,0.2,68.9,20.5,73.3,1016.8,0.0,7.1,4.4,302.7,NW,-1.25,-3.55,1.21
662490,2022-09-16,2022,MIA,2022-09-16 19:05:00,19,5,4,9,2,16,8,19,303,77.2,2,49,0.0408,0.1053,69.1,20.6,72.3,1020.4,0.0,6.5,4.0,224.5,SW,6.03,4.83,6.5
662462,2022-09-17,2022,MIA,2022-09-17 16:05:00,16,5,3,8,5,18,3,14,294,81.6,5,46,0.1087,0.3571,76.6,24.8,50.7,1019.6,0.0,9.3,5.8,175.0,S,8.25,9.22,6.28
662461,2022-09-18,2022,MIA,2022-09-18 13:35:00,13,1,3,4,1,12,5,13,251,79.9,2,51,0.0392,0.0769,82.3,27.9,48.3,1016.2,0.0,10.4,6.4,216.3,SW,10.07,8.61,10.31
662460,2022-09-26,2022,ATL,2022-09-26 19:05:00,19,0,8,8,3,14,6,12,250,84.2,4,48,0.0833,0.25,64.1,17.8,61.7,1008.2,0.0,6.8,4.2,322.7,NW,-3.44,-5.25,-1.21
662489,2022-09-27,2022,ATL,2022-09-27 19:05:00,19,2,8,10,4,19,4,16,284,80.5,5,52,0.0962,0.25,61.0,16.1,46.7,1015.2,0.0,15.5,9.7,303.3,NW,-2.92,-7.96,2.47
661099,2022-09-28,2022,ATL,2022-09-28 19:05:00,19,3,2,5,1,9,7,11,292,80.5,4,61,0.0656,0.0909,60.4,15.8,60.7,1022.9,0.0,12.5,7.8,315.3,NW,-4.85,-8.5,-0.62
661097,2022-09-30,2022,PHI,2022-09-30 13:05:00,13,1,5,6,1,19,6,18,336,80.1,4,52,0.0769,0.0556,60.3,15.7,76.0,1019.1,2.1,20.3,12.6,42.3,NE,-19.09,-15.59,-20.3
661098,2022-10-01,2022,PHI,2022-09-30 19:05:00,19,2,8,10,5,7,8,16,278,85.9,5,63,0.0794,0.3125,56.4,13.5,91.0,1015.5,6.4,24.4,15.2,41.7,NE,-23.08,-18.94,-24.43
662572,2022-10-01,2022,PHI,2022-10-01 13:05:00,13,13,4,17,3,19,7,21,296,81.7,4,53,0.0755,0.1429,67.8,19.9,83.7,1007.7,0.6,20.1,12.5,59.3,NE,-16.06,-10.98,-19.21
661096,2022-10-02,2022,PHI,2022-10-02 13:35:00,13,1,8,9,1,13,4,14,219,85.0,2,37,0.0541,0.0714,57.1,14.0,85.3,1014.6,0.6,24.1,15.0,24.3,NE,-24.09,-22.37,-22.9
718780,2023-03-30,2023,ATL,2023-03-30 13:05:00,13,2,7,9,0,12,10,20,321,83.5,6,62,0.0968,0.0,50.2,10.1,34.7,1026.0,0.0,6.9,4.3,303.3,NW,-1.3,-3.55,1.1
718753,2023-04-01,2023,ATL,2023-04-01 16:05:00,16,1,7,8,5,19,5,16,277,81.1,7,46,0.1522,0.3125,73.0,22.8,32.3,992.5,0.3,27.5,17.1,230.9,SW,24.22,18.28,27.24
718743,2023-04-02,2023,ATL,2023-04-02 13:35:00,13,4,1,5,0,10,10,10,264,81.4,1,46,0.0217,0.0,53.2,11.8,36.7,1016.1,0.0,14.9,9.3,317.0,NW,-6.18,-10.44,-1.17
718732,2023-04-03,2023,TB,2023-04-03 19:05:00,19,2,6,8,4,13,2,13,276,79.9,7,55,0.1273,0.3077,61.8,16.5,55.3,1013.2,0.0,16.0,9.9,177.3,S,14.45,15.9,11.26
718715,2023-04-04,2023,TB,2023-04-04 19:05:00,19,6,10,16,4,13,6,26,302,84.9,11,63,0.1746,0.1538,66.4,19.1,76.3,1014.6,0.0,12.4,7.7,141.1,SE,5.93,9.3,1.85
718704,2023-04-05,2023,TB,2023-04-05 13:05:00,13,2,7,9,2,13,8,17,280,84.6,3,54,0.0556,0.1176,83.6,28.7,45.3,1015.8,0.0,21.5,13.4,194.0,S,21.3,21.1,18.92
718592,2023-04-14,2023,CLE,2023-04-14 19:05:00,19,3,4,7,2,13,9,15,324,81.5,4,57,0.0702,0.1333,65.8,18.8,90.0,1010.1,0.2,14.2,8.8,182.8,S,13.4,14.23,10.95
718573,2023-04-15,2023,CLE,2023-04-15 16:05:00,16,4,6,10,1,8,5,22,321,82.0,3,66,0.0455,0.0455,69.7,20.9,70.3,1008.6,0.9,7.2,4.5,328.9,NW,-4.25,-5.97,-2.02
718555,2023-04-16,2023,CLE,2023-04-16 13:35:00,13,7,6,13,2,10,4,22,288,82.9,2,62,0.0323,0.0909,79.3,26.3,41.7,1005.4,0.0,9.6,6.0,184.4,S,9.16,9.63,7.58
718531,2023-04-18,2023,BAL,2023-04-18 19:05:00,19,0,1,1,0,14,4,10,277,80.6,0,48,0.0,0.0,57.2,14.0,39.3,1010.1,0.0,10.6,6.6,343.3,N,-8.22,-10.01,-5.43
718518,2023-04-19,2023,BAL,2023-04-19 19:05:00,19,0,4,4,1,21,8,10,290,80.1,2,42,0.0476,0.1,61.7,16.5,42.0,1017.2,0.0,7.9,4.9,171.6,S,6.75,7.72,4.96
718383,2023-04-29,2023,PIT,2023-04-29 13:05:00,13,3,6,9,2,14,7,18,324,81.2,5,55,0.0909,0.1111,65.5,18.6,67.0,1006.2,0.0,6.4,4.0,220.7,SW,6.08,5.03,6.4
718399,2023-04-29,2023,PIT,2023-04-28 19:05:00,19,1,16,17,3,14,8,24,333,81.4,4,62,0.0645,0.125,53.3,11.8,95.0,1008.2,16.2,19.5,12.1,43.0,NE,-18.23,-14.8,-19.47
718367,2023-04-30,2023,PIT,2023-04-30 13:35:00,13,7,2,9,0,14,7,21,309,81.7,0,57,0.0,0.0,63.6,17.5,86.0,988.6,0.4,8.2,5.1,25.7,NE,-8.19,-7.54,-7.85
718349,2023-05-01,2023,CHC,2023-05-01 19:05:00,19,1,5,6,3,13,3,16,283,83.8,4,55,0.0727,0.1875,56.2,13.4,47.3,995.6,0.1,17.8,11.1,241.2,SW,13.89,9.24,16.86
718344,2023-05-02,2023,CHC,2023-05-02 19:05:00,19,4,1,5,1,11,4,17,277,81.8,3,57,0.0526,0.0588,49.2,9.6,81.7,999.5,0.1,13.1,8.1,316.7,NW,-5.35,-9.11,-0.95
718333,2023-05-03,2023,CHC,2023-05-03 19:05:00,19,2,1,3,0,15,8,14,261,81.2,0,43,0.0,0.0,47.0,8.3,77.0,1003.9,0.0,8.4,5.2,318.4,NW,-3.68,-6.06,-0.87
718317,2023-05-04,2023,CHC,2023-05-04 13:05:00,13,4,3,7,2,14,1,12,214,85.0,4,47,0.0851,0.1667,59.1,15.0,54.0,1012.5,0.3,12.1,7.5,313.0,NW,-4.24,-7.86,-0.11
718214,2023-05-12,2023,NYM,2023-05-12 19:05:00,19,2,3,5,0,15,9,14,349,80.6,2,53,0.0377,0.0,70.3,21.3,73.3,1015.7,0.0,7.3,4.5,182.3,S,6.82,7.27,5.55
718203,2023-05-13,2023,NYM,2023-05-13 16:05:00,16,3,2,5,1,10,2,21,260,85.4,6,60,0.1,0.0476,67.6,19.8,90.3,1015.9,1.3,7.7,4.8,19.4,N,-7.66,-7.34,-7.05
718186,2023-05-14,2023,NYM,2023-05-14 16:35:00,16,2,8,10,0,20,10,17,342,81.6,1,50,0.02,0.0,74.9,23.8,35.3,1019.4,0.0,9.0,5.6,4.4,N,-8.59,-9.03,-7.11
718167,2023-05-15,2023,NYM,2023-05-15 16:05:00,16,10,3,13,1,9,4,26,284,86.7,5,64,0.0781,0.0385,72.5,22.5,37.0,1018.2,0.0,13.1,8.2,199.7,S,13.12,12.55,12.1
718123,2023-05-19,2023,DET,2023-05-19 19:05:00,19,6,8,14,6,12,8,16,318,83.1,10,57,0.1754,0.375,64.3,17.9,62.7,1020.5,0.0,12.1,7.5,142.7,SE,6.08,9.28,2.15
718108,2023-05-20,2023,DET,2023-05-20 16:05:00,16,5,2,7,2,11,1,15,221,82.7,3,54,0.0556,0.1333,80.6,27.0,45.7,1009.6,0.0,8.8,5.5,176.7,S,7.92,8.75,6.13
